registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE086-002052,2025-11-14,B3,13.6,100,414.18,1800,0.71
ENE086-002053,2025-11-15,B1,15.1,10,84.43,600,0.71
ENE086-002054,2025-11-15,B2,10.9,10,272.31,1200,0.71
ENE086-002055,2025-11-15,B3,13.9,20,281.92,1800,0.71
ENE086-002056,2025-11-16,B1,13.3,7,100.38,600,0.71
ENE086-002057,2025-11-16,B2,14.6,17,187.91,1200,0.71
ENE086-002058,2025-11-16,B3,10.5,18,439.86,1800,0.71
ENE086-002059,2025-11-17,B1,15.4,58,159.92,600,0.71
ENE086-002060,2025-11-17,B2,9.5,95,450.69,1200,0.71
ENE086-002061,2025-11-17,B3,14.2,95,386.73,1800,0.71
ENE086-002062,2025-11-18,B1,15.9,48,140.24,600,0.71
ENE086-002063,2025-11-18,B2,11.7,71,350.88,1200,0.71
ENE086-002064,2025-11-18,B3,13.8,106,408.65,1800,0.71
ENE086-002065,2025-11-19,B1,9.8,50,244.68,600,0.71
ENE086-002066,2025-11-19,B2,13.2,83,298.68,1200,0.71
ENE086-002067,2025-11-19,B3,14.3,100,382.06,1800,0.71
ENE086-002068,2025-11-20,B1,15.9,46,149.61,600,0.71
ENE086-002069,2025-11-20,B2,15.4,71,241.03,1200,0.71
ENE086-002070,2025-11-20,B3,13.3,114,433.64,1800,0.71
ENE086-002071,2025-11-21,B1,14.0,55,167.17,600,0.71
ENE086-002072,2025-11-21,B2,13.6,58,252.52,1200,0.71
ENE086-002073,2025-11-21,B3,13.4,95,409.28,1800,0.71
ENE086-002074,2025-11-22,B1,15.9,8,84.51,600,0.71
ENE086-002075,2025-11-22,B2,13.7,13,179.53,1200,0.71
ENE086-002076,2025-11-22,B3,14.0,16,,1800,0.71
ENE086-002077,2025-11-23,B1,15.7,11,89.19,600,0.71
ENE086-002078,2025-11-23,B2,10.4,17,308.81,1200,0.71
ENE086-002079,2025-11-23,B3,12.6,24,335.86,1800,0.71
ENE086-002080,2025-11-24,B1,15.1,64,160.84,600,0.71
ENE086-002081,2025-11-24,B2,12.6,76,317.46,1200,0.71
ENE086-002082,2025-11-24,B3,12.2,84,454.78,1800,0.71
ENE086-002083,2025-11-25,B1,15.2,49,151.46,600,0.71
ENE086-002084,2025-11-25,B2,12.5,65,305.95,1200,0.71
ENE086-002086,2025-11-26,B1,14.7,52,153.22,600,0.71
ENE086-002087,2025-11-26,B2,12.5,82,325.88,1200,0.71
ENE086-002088,2025-11-26,B3,16.5,117,351.62,1800,0.71
ENE086-002089,2025-11-27,B1,12.9,45,174.44,600,0.71
ENE086-002090,2025-11-27,B2,15.4,69,251.11,1200,0.71
ENE086-002091,2025-11-27,B3,13.1,111,428.34,1800,0.71
ENE086-002092,2025-11-28,B1,15.2,45,142.27,600,0.71
ENE086-002093,2025-11-28,B2,15.1,69,241.89,1200,0.71
ENE086-002094,2025-11-28,B3,13.5,97,406.13,1800,0.71
ENE086-002095,2025-11-29,B1,16.8,13,90.14,600,0.71
ENE086-002096,2025-11-29,B2,14.0,16,188.42,1200,0.71
ENE086-002097,2025-11-29,B3,14.8,21,260.23,1800,0.71
ENE086-002098,2025-11-30,B1,13.9,8,97.78,600,0.71
ENE086-002099,2025-11-30,B2,14.4,13,184.56,1200,0.71
ENE086-002100,2025-11-30,B3,14.5,17,276.48,1800,0.71
ENE086-002101,2025-12-01,B1,14.3,35,157.15,600,0.71
ENE086-002102,2025-12-01,B2,15.8,82,249.82,1200,0.71
ENE086-002103,2025-12-01,B3,15.8,116,369.34,1800,0.71
ENE086-002104,2025-12-02,B1,14.2,65,189.45,600,0.71
ENE086-002105,2025-12-02,B2,16.4,89,257.91,1200,0.71
ENE086-002106,2025-12-02,B3,11.4,126,554.21,1800,0.71
ENE086-002107,2025-12-03,B1,15.7,34,103.95,600,0.71
ENE086-002108,2025-12-03,B2,14.2,71,257.77,1200,0.71
ENE086-002109,2025-12-03,B3,16.5,120,357.08,1800,0.71
ENE086-002110,2025-12-04,B1,12.8,40,159.02,600,0.71
ENE086-002111,2025-12-04,B2,14.6,90,"300,24",1200,0.71
ENE086-002112,2025-12-04,B3,17.6,100,316.36,1800,0.71
ENE086-002113,2025-12-05,B1,14.0,44,156.58,600,0.71
ENE086-002114,2025-12-05,B2,14.2,75,270.93,1200,0.71
ENE086-002115,2025-12-05,B3,16.0,113,365.99,1800,0.71
ENE086-002116,2025-12-06,B1,14.6,13,111.26,600,0.71
ENE086-002117,2025-12-06,B2,17.5,16,144.43,1200,0.71
ENE086-002118,2025-12-06,B3,15.9,23,226.89,1800,0.71
ENE086-002119,2025-12-07,B1,13.8,14,113.82,600,0.71
ENE086-002120,2025-12-07,B2,15.4,14,149.19,1200,0.71
ENE086-002121,2025-12-07,B3,15.9,18,204.59,1800,0.71
ENE086-002122,2025-12-08,B1,16.8,66,171.78,600,0.71
ENE086-002123,2025-12-08,B2,15.1,67,240.6,1200,0.71
ENE086-002124,2025-12-08,B3,16.1,105,353.31,1800,0.71
ENE086-002125,2025-12-09,B1,14.6,46,165.51,600,0.71
ENE086-002126,2025-12-09,B2,13.5,85,317.08,1200,0.71
ENE086-002127,2025-12-09,B3,15.8,117,379.52,1800,0.71
ENE086-002128,2025-12-10,B1,18.0,46,138.43,600,0.71
ENE086-002129,2025-12-10,B2,14.5,63,256.29,1200,0.71
ENE086-002130,2025-12-10,B3,14.1,109,395.56,1800,0.71
ENE086-002131,2025-12-11,B1,16.6,51,146.37,600,0.71
ENE086-002132,2025-12-11,B2,16.1,74,246.82,1200,0.71
ENE086-002133,2025-12-11,B3,17.4,113,343.68,1800,0.71
ENE086-002134,2025-12-12,B1,15.2,40,154.2,600,0.71
ENE086-002135,2025-12-12,B2,14.3,60,255.18,1200,0.71
ENE086-002136,2025-12-12,B3,16.4,127,383.73,1800,0.71
ENE086-002137,2025-12-13,B1,19.6,9,80.85,600,0.71
ENE086-002139,2025-12-13,B3,16.4,16,210.23,1800,0.71
ENE086-002140,2025-12-14,B1,17.6,8,69.82,600,0.71
ENE086-002141,2025-12-14,B2,14.7,19,175.37,1200,0.71
ENE086-002142,2025-12-14,B3,16.7,17,199.38,1800,0.71
ENE086-002143,2025-12-15,B1,17.4,40,117.32,600,0.71
ENE086-002144,2025-12-15,B2,15.4,70,234.65,1200,0.71
ENE086-002145,2025-12-15,B3,17.6,80,276.42,1800,0.71
ENE086-002146,2025-12-16,B1,15.9,44,131.65,600,0.71
ENE086-002147,2025-12-16,B2,16.9,70,223.13,1200,0.71
ENE086-002148,2025-12-16,B3,17.7,138,371.21,1800,0.71
ENE086-002149,2025-12-17,B1,18.5,52,126.68,600,0.71
ENE086-002150,2025-12-17,B2,17.6,83,231.51,1200,0.71
ENE086-002151,2025-12-17,B3,19.1,86,270.11,1800,0.71
ENE086-002152,2025-12-18,B1,16.3,46,146.05,600,0.71
ENE086-002153,2025-12-18,B2,19.4,49,191.38,1200,0.71
ENE086-002154,2025-12-18,B3,16.0,102,347.74,1800,0.71
ENE086-002155,2025-12-19,B1,17.1,55,145.07,600,0.71
ENE086-002156,2025-12-19,B2,15.8,55,222.88,1200,0.71
ENE086-002157,2025-12-19,B3,15.5,107,349.31,1800,0.71
ENE086-002158,2025-12-20,B1,19.7,9,69.21,600,0.71
ENE086-002159,2025-12-20,B2,16.0,17,,1200,0.71
ENE086-002160,2025-12-20,B3,17.1,20,196.34,1800,0.71
ENE086-002161,2025-12-21,B1,15.0,7,91.16,600,0.71
ENE086-002162,2025-12-21,B2,20.3,12,139.75,1200,0.71
ENE086-002163,2025-12-21,B3,17.3,18,190.51,1800,0.71
ENE086-002164,2025-12-22,B1,17.1,64,159.95,600,0.71
ENE086-002165,2025-12-22,B2,18.3,55,195.08,1200,0.71
ENE086-002166,2025-12-22,B3,19.4,96,291.47,1800,0.71
ENE086-002167,2025-12-23,B1,15.3,35,127.19,600,0.71
ENE086-002168,2025-12-23,B2,19.3,93,252.52,1200,0.71
ENE086-002169,2025-12-23,B3,19.1,116,337.38,1800,0.71
ENE086-002170,2025-12-24,B1,16.9,30,97.71,600,0.71
ENE086-002171,2025-12-24,B2,16.9,62,225.94,1200,0.71
ENE086-002172,2025-12-24,B3,20.8,115,342.15,1800,0.71
ENE086-002173,2025-12-25,B1,17.3,28,95.22,600,0.71
ENE086-002174,2025-12-25,B2,18.7,64,203.4,1200,0.71
ENE086-002175,2025-12-25,B3,19.8,109,311.42,1800,0.71
ENE086-002176,2025-12-26,B1,15.8,53,159.94,600,0.71
ENE086-002177,2025-12-26,B2,15.2,78,264.19,1200,0.71
ENE086-002178,2025-12-26,B3,17.1,88,302.23,1800,0.71
ENE086-002179,2025-12-27,B1,19.3,12,70.83,600,0.71
ENE086-002180,2025-12-27,B2,16.1,17,168.62,1200,0.71
ENE086-002181,2025-12-27,B3,18.0,21,188.75,1800,0.71
ENE086-002182,2025-12-28,B1,18.4,13,80.06,600,0.71
ENE086-002183,2025-12-28,B2,17.3,11,139.58,1200,0.71
ENE086-002184,2025-12-28,B3,18.7,17,178.84,1800,0.71
ENE086-002185,2025-12-29,B1,18.3,39,125.56,600,0.71
ENE086-002186,2025-12-29,B2,17.6,72,228.01,1200,0.71
ENE086-002187,2025-12-29,B3,20.2,113,323.33,1800,0.71
ENE086-002188,2025-12-30,B1,18.8,44,124.62,600,0.71
ENE086-002189,2025-12-30,B2,21.3,51,203.88,1200,0.71
ENE086-002190,2025-12-30,B3,16.6,73,280.77,1800,0.71
ENE086-002192,2025-12-31,B2,21.0,76,215.41,1200,0.71
ENE086-002193,2025-12-31,B3,17.9,110,321.1,1800,0.71
ENE086-001053,2024-12-16,B3,17.4,98,309.24,1800,0.62
ENE086-001871,2025-09-15,B2,10.3,81,407.14,1200,0.71
ENE086-000306,2024-04-11,B3,29.6,110,707.15,1800,0.62
ENE086-001519,2025-05-21,B1,26.0,34,162.88,600,0.71
ENE086-000796,2024-09-22,B1,11.0,10,144.16,600,0.62
ENE086-000405,2024-05-14,B3,24.4,122,432.52,1800,0.62
ENE086-001046,2024-12-14,B2,17.1,13,134.66,1200,0.62
