registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR089-001340,2024-08-05,S2,2.1,13.0,atendido,preferente
TUR089-001341,2024-08-05,S3,20.5,12.1,atendido,ordinaria
TUR089-001342,2024-08-05,S1,4.6,9.1,atendido,ordinaria
TUR089-001343,2024-08-06,S2,5.6,8.6,atendido,preferente
TUR089-001344,2024-08-06,S3,16.6,14.1,atendido,preferente
TUR089-001345,2024-08-06,S1,9.1,4.3,atendido,preferente
TUR089-001346,2024-08-06,S2,19.3,4.9,atendido,ordinaria
TUR089-001347,2024-08-06,S3,3.2,6.3,atendido,preferente
TUR089-001348,2024-08-06,S1,8.2,11.4,atendido,preferente
TUR089-001349,2024-08-06,S2,10.3,9.0,atendido,ordinaria
TUR089-001350,2024-08-07,S3,10.2,10.3,atendido,ordinaria
TUR089-001351,2024-08-07,S1,9.4,12.9,atendido,ordinaria
TUR089-001352,2024-08-07,S2,7.7,,abandono,preferente
TUR089-001353,2024-08-07,S3,2.8,8.0,atendido,preferente
TUR089-001354,2024-08-07,S1,3.1,4.0,atendido,preferente
TUR089-001355,2024-08-07,S2,8.3,11.9,atendido,ordinaria
TUR089-001356,2024-08-08,S3,17.4,17.2,atendido,ordinaria
TUR089-001357,2024-08-08,S1,14.7,5.8,atendido,ordinaria
TUR089-001358,2024-08-08,S2,7.4,10.6,atendido,preferente
TUR089-001359,2024-08-08,S3,11.4,13.0, ATENDIDO ,preferente
TUR089-001360,2024-08-08,S1,3.8,,abandono,preferente
TUR089-001361,2024-08-08,S2,9.0,6.9,atendido,ordinaria
TUR089-001362,2024-08-09,S3,15.3,14.4,atendido,ordinaria
TUR089-001363,2024-08-09,S1,1.6,13.0,atendido,preferente
TUR089-001364,2024-08-09,S2,27.7,,abandono,ordinaria
TUR089-001365,2024-08-09,S3,3.1,17.0,atendido,preferente
TUR089-001366,2024-08-09,S1,9.8,16.2,atendido,ordinaria
TUR089-001367,2024-08-09,S2,13.2,11.5,atendido,preferente
TUR089-001368,2024-08-10,S3,9.4,11.3,atendido,ordinaria
TUR089-001369,2024-08-10,S1,3.3,5.3,atendido,ordinaria
TUR089-001370,2024-08-10,S2,11.7,11.2,atendido,ordinaria
TUR089-001371,2024-08-10,S3,20.4,14.4,atendido,ordinaria
TUR089-001372,2024-08-10,S1,2.9,6.5,atendido,ordinaria
TUR089-001373,2024-08-10,S2,11.8,16.5,atendido,preferente
TUR089-001374,2024-08-11,S3,7.1,11.9,atendido,ordinaria
TUR089-001375,2024-08-11,S1,14.8,4.5,atendido,ordinaria
TUR089-001376,2024-08-11,S2,30.5,14.2,atendido,ordinaria
TUR089-001377,2024-08-11,S3,27.0,9.8,atendido,ordinaria
TUR089-001378,2024-08-11,S1,8.0,15.3,atendido,preferente
TUR089-001379,2024-08-11,S2,10.1,3.9,atendido,preferente
TUR089-001380,2024-08-12,S3,5.4,9.9,atendido,ordinaria
TUR089-001381,2024-08-12,S1,8.7,10.6,atendido,ordinaria
TUR089-001382,2024-08-12,S2,23.3,9.3,atendido,ordinaria
TUR089-001383,2024-08-12,S3,9.6,11.8,atendido,preferente
TUR089-001384,2024-08-12,S1,10.1,13.9,atendido,preferente
TUR089-001385,2024-08-12,S2,14.1,14.3,atendido,ordinaria
TUR089-001386,2024-08-12,S3,7.5,16.8,atendido,ordinaria
TUR089-001387,2024-08-13,S1,7.9,7.8,atendido,preferente
TUR089-001388,2024-08-13,S2,20.2,6.5,atendido,ordinaria
TUR089-001389,2024-08-13,S3,7.1,14.0,atendido,ordinaria
TUR089-001390,2024-08-13,S1,10.5,3.8,atendido,preferente
TUR089-001391,2024-08-13,S2,7.2,9.7,atendido,ordinaria
TUR089-001392,2024-08-13,S3,17.0,9.0,atendido,ordinaria
TUR089-001393,2024-08-14,S1,4.7,9.8,atendido,ordinaria
TUR089-001394,2024-08-14,S2,8.7,15.1,atendido,preferente
TUR089-001395,2024-08-14,S3,10.7,16.7,atendido,ordinaria
TUR089-001396,2024-08-14,S1,1.9,12.2,atendido,preferente
TUR089-001397,2024-08-14,S2,4.9,3.1,atendido,ordinaria
TUR089-001398,2024-08-14,S3,16.0,15.5,atendido,ordinaria
TUR089-001399,2024-08-15,S1,8.9,9.6,atendido,ordinaria
TUR089-001400,2024-08-15,S2,7.3,7.7,atendido,ordinaria
TUR089-001401,2024-08-15,S3,17.2,11.5,atendido,ordinaria
TUR089-001402,2024-08-15,S1,1.9,9.0,atendido,preferente
TUR089-001403,2024-08-15,S2,36.1,4.5,atendido,ordinaria
TUR089-001404,2024-08-15,S3,11.6,4.0,atendido,ordinaria
TUR089-001405,2024-08-16,S1,14.8,,abandono,preferente
TUR089-001406,2024-08-16,S2,8.6,6.2,atendido,ordinaria
TUR089-001407,2024-08-16,S3,8.9,15.9,atendido,ordinaria
TUR089-001408,2024-08-16,S1,7.3,16.4,atendido,preferente
TUR089-001409,2024-08-16,S2,16.2,5.1,atendido,ordinaria
TUR089-001410,2024-08-16,S3,16.5,13.5,atendido,ordinaria
TUR089-001411,2024-08-17,S1,15.8,4.9,atendido,ordinaria
TUR089-001412,2024-08-17,S2,,7.1,atendido,ordinaria
TUR089-001413,2024-08-17,S3,6.0,3.6,atendido,preferente
TUR089-001414,2024-08-17,S1,5.2,9.9,atendido,preferente
TUR089-001415,2024-08-17,S2,6.4,,abandono,ordinaria
TUR089-001416,2024-08-17,S3,5.0,16.8,atendido,ordinaria
TUR089-001417,2024-08-18,S1,10.2,5.7,atendido,preferente
TUR089-001418,2024-08-18,S2,16.1,8.9,atendido,ordinaria
TUR089-001419,2024-08-18,S3,36.6,6.4,atendido,preferente
TUR089-001420,2024-08-18,S1,3.8,12.4,atendido,ordinaria
TUR089-001421,2024-08-18,S2,3.8,4.1,atendido,ordinaria
TUR089-001422,2024-08-18,S3,5.1,3.4,atendido,ordinaria
TUR089-001423,2024-08-18,S1,9.0,6.8,atendido,ordinaria
TUR089-001424,2024-08-19,S2,15.0,,abandono,ordinaria
TUR089-001425,2024-08-19,S3,11.5,,abandono,ordinaria
TUR089-001426,2024-08-19,S1,3.2,12.6,atendido,ordinaria
TUR089-001427,2024-08-19,S2,23.9,3.0,atendido,ordinaria
TUR089-001428,2024-08-19,S3,22.5,14.6,atendido,ordinaria
TUR089-001429,2024-08-19,S1,1.8,9.3,atendido,ordinaria
TUR089-001430,2024-08-20,S2,11.4,6.0,atendido,preferente
TUR089-001431,2024-08-20,S3,7.8,17.4,atendido,ordinaria
TUR089-001432,2024-08-20,S1,4.2,3.5,atendido,ordinaria
TUR089-001433,2024-08-20,S2,9.4,13.4,atendido,ordinaria
TUR089-001434,2024-08-20,S3,11.5,6.5,atendido,ordinaria
TUR089-001435,2024-08-20,S1,21.3,9.7,atendido,ordinaria
TUR089-001436,2024-08-21,S2,2.4,6.5,atendido,preferente
TUR089-001437,2024-08-21,S3,16.6,11.1,atendido,ordinaria
TUR089-001438,2024-08-21,S1,4.5,17.5,atendido,ordinaria
TUR089-001439,2024-08-21,S2,11.5,,abandono,preferente
TUR089-001440,2024-08-21,S3,12.5,,abandono,ordinaria
TUR089-001441,2024-08-21,S1,3.2,7.0,atendido,ordinaria
TUR089-001442,2024-08-22,S2,4.7,6.7,atendido,preferente
TUR089-001443,2024-08-22,S3,4.5,11.2,atendido,ordinaria
TUR089-001444,2024-08-22,S1,11.2,3.2,atendido,ordinaria
TUR089-001445,2024-08-22,S2,5.1,11.9,atendido,ordinaria
TUR089-001446,2024-08-22,S3,7.3,7.8,atendido,ordinaria
TUR089-001447,2024-08-22,S1,14.7,11.5,atendido,preferente
TUR089-001448,2024-08-23,S2,29.6,16.9,atendido,preferente
TUR089-001449,2024-08-23,S3,14.6,7.2,atendido,ordinaria
TUR089-001450,2024-08-23,S1,6.4,9.1,atendido,ordinaria
TUR089-001451,2024-08-23,S2,2.7,7.3,atendido,preferente
TUR089-001452,2024-08-23,S3,3.0,,abandono,preferente
TUR089-001453,2024-08-23,S1,3.4,3.8,atendido,preferente
TUR089-001454,2024-08-24,S2,4.4,3.5,atendido,ordinaria
TUR089-001455,2024-08-24,S3,11.2,17.1,atendido,preferente
TUR089-001456,2024-08-24,S1,11.0,9.0, ATENDIDO ,preferente
TUR089-001457,2024-08-24,S2,13.8,4.5,atendido,ordinaria
TUR089-001458,2024-08-24,S3,6.2,4.9,atendido,ordinaria
TUR089-001459,2024-08-24,S1,17.2,13.7,atendido,preferente
TUR089-001460,2024-08-25,S2,3.8,10.2,atendido,preferente
TUR089-001461,2024-08-25,S3,31.6,9.0,atendido,preferente
TUR089-001462,2024-08-25,S1,16.8,4.0,atendido,ordinaria
TUR089-001463,2024-08-25,S2,4.9,10.1,atendido,ordinaria
TUR089-001464,2024-08-25,S3,13.8,6.7,atendido,ordinaria
TUR089-001465,2024-08-25,S1,4.0,18.0,atendido,preferente
TUR089-001466,2024-08-25,S2,5.9,15.3,atendido,ordinaria
TUR089-001467,2024-08-26,S3,14.1,8.2,atendido,ordinaria
TUR089-001468,2024-08-26,S1,11.6,,abandono,preferente
TUR089-001469,2024-08-26,S2,7.0,3.0,atendido,preferente
TUR089-001470,2024-08-26,S3,27.4,5.5,atendido,ordinaria
TUR089-001471,2024-08-26,S1,5.2,5.9,atendido,preferente
TUR089-001472,2024-08-26,S2,10.9,17.9,atendido,ordinaria
TUR089-001473,2024-08-27,S3,6.9,9.1,atendido,preferente
TUR089-001474,2024-08-27,S1,3.0,16.7,atendido,ordinaria
TUR089-001475,2024-08-27,S2,13.8,10.4,atendido,ordinaria
TUR089-001476,2024-08-27,S3,11.1,14.5,atendido,ordinaria
TUR089-001477,2024-08-27,S1,11.1,8.5,atendido,ordinaria
TUR089-001478,2024-08-27,S2,"5,1",12.2,atendido,preferente
TUR089-001479,2024-08-28,S3,15.8,16.4,atendido,preferente
TUR089-001480,2024-08-28,S1,23.9,4.2,atendido,ordinaria
TUR089-001481,2024-08-28,S2,5.0,,abandono,ordinaria
TUR089-001482,2024-08-28,S3,11.5,10.5,atendido,ordinaria
TUR089-001483,2024-08-28,S1,6.0,5.9,atendido,ordinaria
TUR089-001484,2024-08-28,S2,8.6,7.4,atendido,ordinaria
TUR089-001485,2024-08-29,S3,7.1,14.4,atendido,preferente
TUR089-001486,2024-08-29,S1,6.2,11.7,atendido,ordinaria
TUR089-001487,2024-08-29,S2,7.4,8.9,atendido,ordinaria
TUR089-001488,2024-08-29,S3,7.1,3.0,atendido,preferente
TUR089-001489,2024-08-29,S1,4.0,14.2,atendido,ordinaria
TUR089-001490,2024-08-29,S2,24.9,15.8,atendido,ordinaria
TUR089-001491,2024-08-30,S3,12.3,8.0,atendido,preferente
TUR089-001492,2024-08-30,S1,11.1,3.9,atendido,ordinaria
TUR089-001493,2024-08-30,S2,5.3,15.3,atendido,ordinaria
TUR089-001494,2024-08-30,S3,11.2,3.5,atendido,ordinaria
TUR089-001495,2024-08-30,S1,,16.4,atendido,ordinaria
TUR089-001496,2024-08-30,S2,15.4,17.5,atendido,preferente
TUR089-001497,2024-08-31,S3,5.4,15.7,atendido,ordinaria
TUR089-001498,2024-08-31,S1,13.8,5.7,atendido,ordinaria
TUR089-001499,2024-08-31,S2,15.7,13.5,atendido,preferente
TUR089-001500,2024-08-31,S3,12.2,5.9,atendido,ordinaria
TUR089-001501,2024-08-31,S1,10.9,9.6,atendido,ordinaria
TUR089-001502,2024-08-31,S2,8.5,15.1,atendido,ordinaria
TUR089-001503,2024-08-31,S3,19.5,11.3,atendido,preferente
TUR089-001504,2024-09-01,S1,15.9,,abandono,preferente
TUR089-001505,2024-09-01,S2,3.0,6.4,atendido,preferente
TUR089-001506,2024-09-01,S3,61.8,4.3,atendido,ordinaria
TUR089-001507,2024-09-01,S1,12.5,12.7,atendido,ordinaria
TUR089-001508,2024-09-01,S2,14.7,17.2,atendido,ordinaria
TUR089-001509,2024-09-01,S3,5.6,8.8,atendido,ordinaria
TUR089-001510,2024-09-02,S1,1.8,9.6,atendido,preferente
TUR089-001511,2024-09-02,S2,7.9,11.3,atendido,preferente
TUR089-001512,2024-09-02,S3,28.5,11.8,atendido,ordinaria
TUR089-001513,2024-09-02,S1,5.0,,abandono,preferente
TUR089-001514,2024-09-02,S2,7.8,11.0,atendido,preferente
TUR089-001515,2024-09-02,S3,7.1,15.1,atendido,ordinaria
TUR089-001516,2024-09-03,S1,3.4,9.8,atendido,ordinaria
TUR089-001517,2024-09-03,S2,4.8,13.1,atendido,ordinaria
TUR089-001518,2024-09-03,S3,7.9,16.2,atendido,ordinaria
TUR089-001519,2024-09-03,S1,10.8,12.6,atendido,preferente
TUR089-001520,2024-09-03,S2,23.8,12.1,atendido,ordinaria
TUR089-001521,2024-09-03,S3,7.5,16.6,atendido,ordinaria
TUR089-001522,2024-09-04,S1,8.2,17.2,atendido,preferente
TUR089-001523,2024-09-04,S2,9.3,9.8,atendido,ordinaria
TUR089-001524,2024-09-04,S3,7.6,16.6,atendido,preferente
TUR089-001525,2024-09-04,S1,7.8,4.9,atendido,preferente
TUR089-001526,2024-09-04,S2,11.0,8.4,atendido,ordinaria
TUR089-001527,2024-09-04,S3,6.9,16.4,atendido,preferente
TUR089-001528,2024-09-05,S1,4.8,16.9,atendido,ordinaria
TUR089-001529,2024-09-05,S2,9.3,17.3,atendido,ordinaria
TUR089-001530,2024-09-05,S3,19.4,14.6,atendido,ordinaria
TUR089-001531,2024-09-05,S1,9.3,7.6,atendido,ordinaria
TUR089-001532,2024-09-05,S2,12.6,5.6,atendido,ordinaria
TUR089-001533,2024-09-05,S3,13.5,11.1,atendido,ordinaria
TUR089-001534,2024-09-06,S1,3.5,12.5,atendido,ordinaria
TUR089-001535,2024-09-06,S2,11.9,4.0,atendido,ordinaria
TUR089-001536,2024-09-06,S3,10.1,16.2,atendido,ordinaria
TUR089-001537,2024-09-06,S1,2.8,11.4,atendido,preferente
TUR089-001538,2024-09-06,S2,9.4,5.4,atendido,ordinaria
TUR089-001539,2024-09-06,S3,21.9,16.4,atendido,preferente
TUR089-001540,2024-09-07,S1,8.0,3.0,atendido,preferente
TUR089-001541,2024-09-07,S2,3.7,,abandono,preferente
TUR089-001542,2024-09-07,S3,49.4,15.4,atendido,ordinaria
TUR089-001543,2024-09-07,S1,4.3,10.5,atendido,preferente
TUR089-001544,2024-09-07,S2,11.3,8.1,atendido,preferente
TUR089-001545,2024-09-07,S3,11.4,8.8,atendido,preferente
TUR089-001546,2024-09-07,S1,3.5,9.8,atendido,ordinaria
TUR089-001547,2024-09-08,S2,7.5,3.4,atendido,ordinaria
TUR089-001548,2024-09-08,S3,4.7,4.3,atendido,ordinaria
TUR089-001549,2024-09-08,S1,8.4,5.6,atendido,ordinaria
TUR089-001550,2024-09-08,S2,4.3,8.1,atendido,ordinaria
TUR089-001551,2024-09-08,S3,7.9,7.3,atendido,ordinaria
TUR089-001552,2024-09-08,S1,13.4,,abandono,ordinaria
TUR089-001553,2024-09-09,S2,9.4,15.6, ATENDIDO ,preferente
TUR089-001554,2024-09-09,S3,3.0,5.0,atendido,preferente
TUR089-001555,2024-09-09,S1,9.0,7.8,atendido,preferente
TUR089-001556,2024-09-09,S2,9.7,16.1,atendido,ordinaria
TUR089-001557,2024-09-09,S3,12.5,,abandono,ordinaria
TUR089-001558,2024-09-09,S1,1.2,3.3,atendido,preferente
TUR089-001559,2024-09-10,S2,4.4,12.3,atendido,ordinaria
TUR089-001560,2024-09-10,S3,16.3,4.1,atendido,preferente
TUR089-001561,2024-09-10,S1,17.0,3.5,atendido,ordinaria
TUR089-001562,2024-09-10,S2,7.7,4.5,atendido,preferente
TUR089-001563,2024-09-10,S3,17.5,,abandono,ordinaria
TUR089-001564,2024-09-10,S1,11.9,14.9,atendido,ordinaria
TUR089-001565,2024-09-11,S2,16.3,6.3,atendido,ordinaria
TUR089-001566,2024-09-11,S3,4.0,11.0,atendido,preferente
TUR089-001567,2024-09-11,S1,2.2,11.1,atendido,preferente
TUR089-001568,2024-09-11,S2,13.4,15.2,atendido,ordinaria
TUR089-001569,2024-09-11,S3,6.7,10.5,atendido,ordinaria
TUR089-001570,2024-09-11,S1,12.5,5.1,atendido,ordinaria
TUR089-001571,2024-09-12,S2,9.3,14.1,atendido,ordinaria
TUR089-001572,2024-09-12,S3,8.8,7.5,atendido,ordinaria
TUR089-001573,2024-09-12,S1,6.0,3.7,atendido,ordinaria
TUR089-001574,2024-09-12,S2,8.5,15.1,atendido,ordinaria
TUR089-001575,2024-09-12,S3,12.7,8.1,atendido,ordinaria
TUR089-001576,2024-09-12,S1,33.5,,abandono,ordinaria
TUR089-001577,2024-09-13,S2,9.1,14.7,atendido,ordinaria
TUR089-001578,2024-09-13,S3,,9.8,atendido,ordinaria
TUR089-001579,2024-09-13,S1,5.9,8.9,atendido,ordinaria
TUR089-001580,2024-09-13,S2,7.6,8.1,atendido,preferente
TUR089-001581,2024-09-13,S3,19.9,5.4,atendido,preferente
TUR089-001582,2024-09-13,S1,5.8,10.0,atendido,ordinaria
TUR089-001583,2024-09-13,S2,5.1,13.3,atendido,ordinaria
TUR089-001584,2024-09-14,S3,3.6,13.4,atendido,preferente
TUR089-001585,2024-09-14,S1,22.5,,abandono,ordinaria
TUR089-001586,2024-09-14,S2,10.8,9.3,atendido,ordinaria
TUR089-001587,2024-09-14,S3,8.4,7.2,atendido,preferente
TUR089-001588,2024-09-14,S1,9.5,9.0,atendido,ordinaria
TUR089-001589,2024-09-14,S2,15.8,13.3,atendido,ordinaria
TUR089-001590,2024-09-15,S3,26.7,5.3,atendido,preferente
TUR089-001591,2024-09-15,S1,4.0,14.1,atendido,ordinaria
TUR089-001592,2024-09-15,S2,21.0,9.2,atendido,ordinaria
TUR089-001593,2024-09-15,S3,19.8,7.0,atendido,ordinaria
TUR089-001594,2024-09-15,S1,9.8,6.1,atendido,preferente
TUR089-001595,2024-09-15,S2,29.9,9.9,atendido,ordinaria
TUR089-001596,2024-09-16,S3,16.1,17.2,atendido,ordinaria
TUR089-001597,2024-09-16,S1,5.8,11.2,atendido,ordinaria
TUR089-001598,2024-09-16,S2,6.7,17.9,atendido,preferente
TUR089-001599,2024-09-16,S3,11.6,14.2,atendido,ordinaria
TUR089-001600,2024-09-16,S1,13.2,9.6,atendido,preferente
TUR089-001601,2024-09-16,S2,7.7,7.2,atendido,preferente
TUR089-001602,2024-09-17,S3,9.4,4.5,atendido,ordinaria
TUR089-001603,2024-09-17,S1,3.3,3.2,atendido,ordinaria
TUR089-001604,2024-09-17,S2,26.1,3.2,atendido,ordinaria
TUR089-001605,2024-09-17,S3,9.9,6.7,atendido,preferente
TUR089-001606,2024-09-17,S1,2.9,6.1,atendido,preferente
TUR089-001607,2024-09-17,S2,8.7,9.1,atendido,ordinaria
TUR089-001608,2024-09-18,S3,12.0,9.8,atendido,ordinaria
TUR089-001609,2024-09-18,S1,6.8,8.1,atendido,ordinaria
TUR089-001610,2024-09-18,S2,26.9,15.1,atendido,ordinaria
TUR089-001611,2024-09-18,S3,17.4,4.3,atendido,ordinaria
TUR089-001612,2024-09-18,S1,6.9,3.8,atendido,ordinaria
TUR089-001613,2024-09-18,S2,5.5,3.6,atendido,preferente
TUR089-001614,2024-09-19,S3,20.9,,abandono,preferente
TUR089-001615,2024-09-19,S1,7.8,13.8,atendido,ordinaria
TUR089-001616,2024-09-19,S2,17.3,16.2,atendido,preferente
TUR089-001617,2024-09-19,S3,12.9,3.1,atendido,preferente
TUR089-001618,2024-09-19,S1,3.0,14.1,atendido,preferente
TUR089-001619,2024-09-19,S2,2.2,6.7,atendido,preferente
TUR089-001620,2024-09-19,S3,12.0,4.3,atendido,preferente
TUR089-001621,2024-09-20,S1,8.3,16.3,atendido,ordinaria
TUR089-001622,2024-09-20,S2,3.1,5.2,atendido,preferente
TUR089-001623,2024-09-20,S3,5.3,15.1,atendido,ordinaria
TUR089-001624,2024-09-20,S1,6.3,3.4,atendido,preferente
TUR089-001625,2024-09-20,S2,11.4,9.8,atendido,ordinaria
TUR089-001626,2024-09-20,S3,31.0,6.3,atendido,ordinaria
TUR089-001627,2024-09-21,S1,5.4,7.9,atendido,preferente
TUR089-001628,2024-09-21,S2,17.1,9.4,atendido,ordinaria
TUR089-001629,2024-09-21,S3,3.3,5.1,atendido,preferente
TUR089-001630,2024-09-21,S1,19.2,17.0,atendido,preferente
TUR089-001631,2024-09-21,S2,12.0,15.5,atendido,ordinaria
TUR089-001632,2024-09-21,S3,18.4,,abandono,preferente
TUR089-001633,2024-09-22,S1,3.6,14.5,atendido,ordinaria
TUR089-001634,2024-09-22,S2,8.3,7.6,atendido,ordinaria
TUR089-001635,2024-09-22,S3,16.4,13.6,atendido,preferente
TUR089-001636,2024-09-22,S1,4.0,13.1,atendido,ordinaria
TUR089-001637,2024-09-22,S2,12.9,10.0,atendido,ordinaria
TUR089-001638,2024-09-22,S3,16.6,7.6,atendido,preferente
TUR089-001639,2024-09-23,S1,12.1,13.2,atendido,ordinaria
TUR089-001640,2024-09-23,S2,14.2,15.8,atendido,ordinaria
TUR089-001641,2024-09-23,S3,30.2,12.9,atendido,preferente
TUR089-001642,2024-09-23,S1,20.3,6.7,atendido,ordinaria
TUR089-001643,2024-09-23,S2,26.4,13.1,atendido,ordinaria
TUR089-001644,2024-09-23,S3,5.8,4.1,atendido,preferente
TUR089-001645,2024-09-24,S1,6.7,5.9,atendido,preferente
TUR089-001646,2024-09-24,S2,5.7,10.7,atendido,ordinaria
TUR089-001647,2024-09-24,S3,5.9,17.6,atendido,ordinaria
TUR089-001648,2024-09-24,S1,5.2,3.7,atendido,ordinaria
TUR089-001649,2024-09-24,S2,11.1,6.2,atendido,ordinaria
TUR089-001650,2024-09-24,S3,18.6,9.4, ATENDIDO ,preferente
TUR089-001651,2024-09-25,S1,5.9,4.4,atendido,ordinaria
TUR089-001652,2024-09-25,S2,10.4,,abandono,ordinaria
TUR089-001653,2024-09-25,S3,13.7,16.4,atendido,ordinaria
TUR089-001654,2024-09-25,S1,3.7,14.8,atendido,preferente
TUR089-001655,2024-09-25,S2,9.6,15.9,atendido,ordinaria
TUR089-001656,2024-09-25,S3,10.8,15.4,atendido,preferente
TUR089-001657,2024-09-26,S1,12.5,16.0,atendido,ordinaria
TUR089-001658,2024-09-26,S2,12.5,12.1,atendido,ordinaria
TUR089-001659,2024-09-26,S3,8.8,,abandono,ordinaria
TUR089-001660,2024-09-26,S1,13.9,7.9,atendido,ordinaria
TUR089-001661,2024-09-26,S2,,10.1,atendido,ordinaria
TUR089-001662,2024-09-26,S3,8.0,3.7,atendido,ordinaria
TUR089-001663,2024-09-26,S1,8.1,11.6,atendido,ordinaria
TUR089-001664,2024-09-27,S2,6.1,6.0,atendido,ordinaria
TUR089-001665,2024-09-27,S3,16.7,3.3,atendido,preferente
TUR089-001666,2024-09-27,S1,8.3,,abandono,preferente
TUR089-001667,2024-09-27,S2,20.0,9.4,atendido,ordinaria
TUR089-001668,2024-09-27,S3,5.3,11.1,atendido,preferente
TUR089-001669,2024-09-27,S1,4.5,11.7,atendido,ordinaria
TUR089-001670,2024-09-28,S2,19.5,9.9,atendido,ordinaria
TUR089-001671,2024-09-28,S3,9.6,9.1,atendido,ordinaria
TUR089-001672,2024-09-28,S1,4.9,9.7,atendido,preferente
TUR089-001673,2024-09-28,S2,11.1,,abandono,ordinaria
TUR089-001674,2024-09-28,S3,8.0,7.0,atendido,ordinaria
TUR089-001675,2024-09-28,S1,3.1,17.3,atendido,ordinaria
TUR089-001676,2024-09-29,S2,2.3,13.2,atendido,preferente
TUR089-001677,2024-09-29,S3,6.2,5.0,atendido,ordinaria
TUR089-001678,2024-09-29,S1,2.7,4.4,atendido,preferente
TUR089-001679,2024-09-29,S2,3.6,17.9,atendido,preferente
TUR089-001680,2024-09-29,S3,27.7,12.5,atendido,ordinaria
TUR089-001681,2024-09-29,S1,6.1,6.7,atendido,ordinaria
TUR089-001682,2024-09-30,S2,9.3,15.2,atendido,ordinaria
TUR089-001683,2024-09-30,S3,25.0,15.0,atendido,ordinaria
TUR089-001684,2024-09-30,S1,12.4,7.3,atendido,ordinaria
TUR089-001685,2024-09-30,S2,9.5,17.6,atendido,preferente
TUR089-001686,2024-09-30,S3,10.3,14.2,atendido,ordinaria
TUR089-001687,2024-09-30,S1,8.1,9.1,atendido,ordinaria
TUR089-001688,2024-10-01,S2,17.0,12.2,atendido,ordinaria
TUR089-001689,2024-10-01,S3,"15,2",12.6,atendido,ordinaria
TUR089-001690,2024-10-01,S1,5.3,5.2,atendido,preferente
TUR089-001691,2024-10-01,S2,6.2,,abandono,preferente
TUR089-001692,2024-10-01,S3,13.7,9.2,atendido,ordinaria
TUR089-001693,2024-10-01,S1,35.6,9.1,atendido,ordinaria
TUR089-001694,2024-10-02,S2,11.2,15.1,atendido,ordinaria
TUR089-001695,2024-10-02,S3,16.7,4.1,atendido,ordinaria
TUR089-001696,2024-10-02,S1,14.6,8.1,atendido,ordinaria
TUR089-001697,2024-10-02,S2,3.2,7.8,atendido,ordinaria
TUR089-001698,2024-10-02,S3,14.0,9.7,atendido,ordinaria
TUR089-001699,2024-10-02,S1,11.9,14.9,atendido,preferente
TUR089-001700,2024-10-02,S2,13.7,10.8,atendido,ordinaria
TUR089-001701,2024-10-03,S3,11.2,9.1,atendido,preferente
TUR089-001702,2024-10-03,S1,5.4,11.6,atendido,preferente
TUR089-001703,2024-10-03,S2,17.5,7.6,atendido,preferente
TUR089-001704,2024-10-03,S3,5.2,15.6,atendido,ordinaria
TUR089-001705,2024-10-03,S1,13.3,9.1,atendido,ordinaria
TUR089-001706,2024-10-03,S2,6.5,6.1,atendido,preferente
TUR089-001707,2024-10-04,S3,7.5,,abandono,ordinaria
TUR089-001708,2024-10-04,S1,6.4,3.2,atendido,ordinaria
TUR089-001709,2024-10-04,S2,13.2,10.7,atendido,preferente
TUR089-001710,2024-10-04,S3,7.4,8.7,atendido,ordinaria
TUR089-001711,2024-10-04,S1,8.8,14.9,atendido,preferente
TUR089-001712,2024-10-04,S2,14.4,8.5,atendido,ordinaria
TUR089-001713,2024-10-05,S3,6.8,4.6,atendido,preferente
TUR089-001714,2024-10-05,S1,16.8,4.0,atendido,ordinaria
TUR089-001715,2024-10-05,S2,22.2,6.4,atendido,ordinaria
TUR089-001716,2024-10-05,S3,5.3,17.8,atendido,ordinaria
TUR089-001717,2024-10-05,S1,3.7,10.5,atendido,preferente
TUR089-001718,2024-10-05,S2,30.6,16.1,atendido,ordinaria
TUR089-001719,2024-10-06,S3,5.4,10.0,atendido,preferente
TUR089-001720,2024-10-06,S1,17.5,3.8,atendido,preferente
TUR089-001721,2024-10-06,S2,8.7,12.5,atendido,ordinaria
TUR089-001722,2024-10-06,S3,20.0,8.7,atendido,ordinaria
TUR089-001723,2024-10-06,S1,5.8,7.1,atendido,ordinaria
TUR089-001724,2024-10-06,S2,28.6,,abandono,preferente
TUR089-001725,2024-10-07,S3,47.4,4.7,atendido,ordinaria
TUR089-001726,2024-10-07,S1,7.7,5.1,atendido,ordinaria
TUR089-001727,2024-10-07,S2,9.5,16.6,atendido,preferente
TUR089-001728,2024-10-07,S3,7.3,17.6,atendido,ordinaria
TUR089-001729,2024-10-07,S1,4.4,7.8,atendido,ordinaria
TUR089-001730,2024-10-07,S2,26.5,14.3,atendido,preferente
TUR089-001731,2024-10-08,S3,7.4,11.7,atendido,preferente
TUR089-001732,2024-10-08,S1,5.6,7.4,atendido,preferente
TUR089-001733,2024-10-08,S2,7.1,9.1,atendido,ordinaria
TUR089-001734,2024-10-08,S3,6.2,9.7,atendido,ordinaria
TUR089-001735,2024-10-08,S1,7.5,13.2,atendido,ordinaria
TUR089-001736,2024-10-08,S2,7.5,5.0,atendido,ordinaria
TUR089-001737,2024-10-09,S3,30.5,12.0,atendido,ordinaria
