registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ090-001241,2024-07-20,T2,P09,2,41.08,0.05,completada
CAJ090-001242,2024-07-20,T3,P04,1,21.96,0.1,anulada
CAJ090-001243,2024-07-20,T1,P05,8,24.88,0.2,completada
CAJ090-001244,2024-07-20,T2,P06,6,28.66,0.15,completada
CAJ090-001245,2024-07-21,T3,P11,6,49.02,0.2,completada
CAJ090-001246,2024-07-21,T1,P09,1,,0.1,completada
CAJ090-001247,2024-07-21,T2,P06,2,29.8,0.1,completada
CAJ090-001248,2024-07-21,T3,P06,7,29.1,0.2,completada
CAJ090-001249,2024-07-21,T1,P09,1,40.02,0,completada
CAJ090-001250,2024-07-21,T2,P06,9,28.04,0.15,completada
CAJ090-001251,2024-07-22,T3,P08,2,36.85,0.1,completada
CAJ090-001252,2024-07-22,T1,P01,8,8.77,0.15,completada
CAJ090-001253,2024-07-22,T2,P05,3,25.75,0.05,completada
CAJ090-001254,2024-07-22,T3,P09,3,41.16,0,completada
CAJ090-001255,2024-07-22,T1,P06,3,28.74,0.1,completada
CAJ090-001256,2024-07-22,T2,P12,8,53.93,0.1,completada
CAJ090-001257,2024-07-23,T3,P02,5,13.19,0.1,completada
CAJ090-001258,2024-07-23,T1,P11,8,48.24,0.15,completada
CAJ090-001259,2024-07-23,T2,P11,5,48.77,0.15,completada
CAJ090-001260,2024-07-23,T3,P10,6,45.37,0.2,completada
CAJ090-001261,2024-07-23,T1,P06,1,29.73,0.05,completada
CAJ090-001262,2024-07-23, T2 ,P03,6,17.02,0.2,completada
CAJ090-001263,2024-07-24,T3,P10,7,45.4,0.1,completada
CAJ090-001264,2024-07-24,T1,P05,5,25.97,0.2,completada
CAJ090-001265,2024-07-24,T2,P01,8,9.88,0.2,completada
CAJ090-001266,2024-07-24,T3,P03,5,17.49,0.1,completada
CAJ090-001267,2024-07-24,T1,P07,8,"33,77",0.2,completada
CAJ090-001268,2024-07-24,T2,P05,8,24.34,0.1,completada
CAJ090-001269,2024-07-24,T3,P01,3,9.95,0.1,completada
CAJ090-001270,2024-07-25,T1,P01,5,9.21,0.2,completada
CAJ090-001271,2024-07-25,T2,P08,5,36.55,0.15,completada
CAJ090-001272,2024-07-25,T3,P11,9,49.52,0.2,completada
CAJ090-001273,2024-07-25,T1,P01,4,8.75,0,completada
CAJ090-001274,2024-07-25,T2,P08,5,36.09,0.15,completada
CAJ090-001275,2024-07-25,T3,P10,7,44.63,0.2,anulada
CAJ090-001276,2024-07-26,T1,P01,6,8.07,0.2,anulada
CAJ090-001277,2024-07-26,T2,P08,7,36.66,0.15,completada
CAJ090-001278,2024-07-26,T3,P05,8,24.71,0.1,completada
CAJ090-001279,2024-07-26,T1,P09,6,41.37,0.15,completada
CAJ090-001280,2024-07-26,T2,P02,7,13.87,0.1,completada
CAJ090-001281,2024-07-26,T3,P08,5,37.5,0.2,completada
CAJ090-001282,2024-07-27,T1,P03,1,17.09,0,completada
CAJ090-001283,2024-07-27,T2,P11,4,48.35,0,completada
CAJ090-001284,2024-07-27,T3,P11,6,49.51,0.1,completada
CAJ090-001285,2024-07-27,T1,P10,5,44.21,0.1,completada
CAJ090-001286,2024-07-27,T2,P07,9,32.42,0.15,completada
CAJ090-001287,2024-07-27,T3,P02,2,12.84,0,completada
CAJ090-001288,2024-07-28,T1,P08,7,37.06,0.2,completada
CAJ090-001289,2024-07-28,T2,P04,5,20.92,0.2,completada
CAJ090-001290,2024-07-28,T3,P05,7,25.05,0.1,completada
CAJ090-001291,2024-07-28,T1,P04,6,21.78,0.2,completada
CAJ090-001292,2024-07-28,T2,P03,9,17.07,0.1,completada
CAJ090-001293,2024-07-28,T3,P06,5,28.3,0.2,completada
CAJ090-001294,2024-07-29,T1,P05,7,24.39,0.2,completada
CAJ090-001295,2024-07-29,T2,P11,1,48.02,0.1,completada
CAJ090-001296,2024-07-29,T3,P06,6,28.74,0.2,anulada
CAJ090-001297,2024-07-29,T1,P01,4,9.17,0,anulada
CAJ090-001298,2024-07-29,T2,P04,5,21.5,0.2,completada
CAJ090-001299,2024-07-29,T3,P11,9,49.82,0.2,anulada
CAJ090-001300,2024-07-30,T1,P05,3,25.43,0.05,completada
CAJ090-001301,2024-07-30,T2,P02,8,13.11,0.1,completada
CAJ090-001302,2024-07-30,T3,P08,2,37.5,0,completada
CAJ090-001303,2024-07-30,T1,P02,6,13.78,0.2,completada
CAJ090-001304,2024-07-30,T2,P08,5,37.61,0.1,completada
CAJ090-001305,2024-07-30,T3,P06,8,29.6,0.15,anulada
CAJ090-001306,2024-07-30,T1,P04,4,21.57,0,completada
CAJ090-001307,2024-07-31,T2,P03,9,16.5,0.2,completada
CAJ090-001308,2024-07-31,T3,P05,5,25.45,0.1,completada
CAJ090-001309,2024-07-31,T1,P12,9,52.94,0.1,completada
CAJ090-001310,2024-07-31,T2,P01,4,9.73,0.05,completada
CAJ090-001311,2024-07-31,T3,P06,6,29.17,0.2,completada
CAJ090-001312,2024-07-31,T1,P05,7,24.24,0.2,completada
CAJ090-001313,2024-08-01,T2,P06,5,28.72,0.15,completada
CAJ090-001314,2024-08-01,T3,P01,7,9.49,0.2,completada
CAJ090-001315,2024-08-01,T1,P08,9,36.31,0.15,completada
CAJ090-001316,2024-08-01,T2,P03,1,17.81,0,completada
CAJ090-001317,2024-08-01,T3,P09,3,41.64,0,completada
CAJ090-001318,2024-08-01,T1,P04,2,21.72,0,completada
CAJ090-001319,2024-08-02,T2,P08,4,36.91,0.1,completada
CAJ090-001320,2024-08-02,T3,P08,3,36.06,0.1,completada
CAJ090-001321,2024-08-02,T1,P04,6,20.79,0.1,completada
CAJ090-001322,2024-08-02,T2,P11,6,48.74,0.1,completada
CAJ090-001323,2024-08-02,T3,P12,5,52.23,0.1,completada
CAJ090-001324,2024-08-02,T1,P01,1,8.05,0.1,completada
CAJ090-001325,2024-08-03,T2,P08,7,37.59,0.15,completada
CAJ090-001326,2024-08-03,T3,P02,9,12.37,0.1,completada
CAJ090-001327,2024-08-03,T1,P09,2,41.03,0,completada
CAJ090-001328,2024-08-03,T2,P03,1,16.22,0.1,completada
CAJ090-001329,2024-08-03,T3,P04,4,,0.05,completada
CAJ090-001330,2024-08-03,T1,P08,5,37.66,0.2,completada
CAJ090-001331,2024-08-04,T2,P09,8,41.1,0.1,completada
CAJ090-001332,2024-08-04,T3,P11,7,49.1,0.15,completada
CAJ090-001333,2024-08-04,T1,P07,2,32.8,0.1,completada
CAJ090-001334,2024-08-04,T2,P07,9,33.71,0.2,completada
CAJ090-001335,2024-08-04,T3,P10,5,44.98,0.1,completada
CAJ090-001336,2024-08-04,T1,P09,1,40.92,0.05,anulada
CAJ090-001337,2024-08-05,T2,P12,6,53.05,0.1,completada
CAJ090-001338,2024-08-05,T3,P02,9,12.09,0.2,anulada
CAJ090-001339,2024-08-05,T1,P09,3,41.71,0.1,anulada
CAJ090-001340,2024-08-05,T2,P05,2,25.14,0.05,completada
CAJ090-001341,2024-08-05,T3,P08,8,36.61,0.1,completada
CAJ090-001342,2024-08-05,T1,P04,3,21.73,0.05,completada
CAJ090-001343,2024-08-06,T2,P06,1,29.4,0,completada
CAJ090-001344,2024-08-06,T3,P02,6,12.6,0.2,completada
CAJ090-001345,2024-08-06,T1,P04,7,20.91,0.1,completada
CAJ090-001346,2024-08-06,T2,P01,1,9.26,0.05,completada
CAJ090-001347,2024-08-06,T3,P10,9,44.02,0.15,completada
CAJ090-001348,2024-08-06,T1,P07,9,33.74,0.2,completada
CAJ090-001349,2024-08-06,T2,P08,9,37.72,0.15,anulada
CAJ090-001350,2024-08-07,T3,P08,8,37.96,0.1,completada
CAJ090-001351,2024-08-07,T1,P03,5,16.71,0.15,completada
CAJ090-001352,2024-08-07,T2,P08,8,36.46,0.2,completada
CAJ090-001353,2024-08-07,T3,P08,5,36.15,0.1,completada
CAJ090-001354,2024-08-07,T1,P08,7,36.23,0.15,completada
CAJ090-001355,2024-08-07,T2,P04,1,21.1,0.1,completada
CAJ090-001356,2024-08-08,T3,P06,3,28.2,0.05,anulada
CAJ090-001357,2024-08-08,T1,P08,5,37.99,0.1,completada
CAJ090-001358,2024-08-08,T2,P01,3,8.41,0.1,completada
CAJ090-001359,2024-08-08, T3 ,P08,8,36.49,0.2,completada
CAJ090-001360,2024-08-08,T1,P12,2,52.58,0.05,completada
CAJ090-001361,2024-08-08,T2,P08,1,37.22,0.05,completada
CAJ090-001362,2024-08-09,T3,P07,5,32.8,0.1,completada
CAJ090-001363,2024-08-09,T1,P09,7,41.14,0.1,completada
CAJ090-001364,2024-08-09,T2,P09,7,40.79,0.15,completada
CAJ090-001365,2024-08-09,T3,P11,1,49.44,0.05,completada
CAJ090-001366,2024-08-09,T1,P08,2,36.9,0.05,completada
CAJ090-001367,2024-08-09,T2,P11,4,49.28,0.05,completada
CAJ090-001368,2024-08-10,T3,P07,9,33.73,0.15,anulada
CAJ090-001369,2024-08-10,T1,P11,1,48.49,0.05,completada
CAJ090-001370,2024-08-10,T2,P12,1,53.61,0,completada
CAJ090-001371,2024-08-10,T3,P02,3,13.72,0,completada
CAJ090-001372,2024-08-10,T1,P06,6,28.62,0.2,completada
CAJ090-001373,2024-08-10,T2,P12,5,52.03,0.15,completada
CAJ090-001374,2024-08-11,T3,P02,9,13.79,0.15,completada
CAJ090-001375,2024-08-11,T1,P06,4,29.45,0.1,completada
CAJ090-001376,2024-08-11,T2,P02,2,13.99,0,completada
CAJ090-001377,2024-08-11,T3,P09,4,40.21,0,completada
CAJ090-001378,2024-08-11,T1,P08,9,36.37,0.15,completada
CAJ090-001379,2024-08-11,T2,P03,7,17.76,0.1,completada
CAJ090-001380,2024-08-12,T3,P04,2,20.29,0,completada
CAJ090-001381,2024-08-12,T1,P05,7,24.77,0.2,completada
CAJ090-001382,2024-08-12,T2,P06,1,29.36,0,completada
CAJ090-001383,2024-08-12,T3,P08,6,37.33,0.2,completada
CAJ090-001384,2024-08-12,T1,P06,2,29.18,0.1,completada
CAJ090-001385,2024-08-12,T2,P08,9,37.75,0.15,completada
CAJ090-001386,2024-08-12,T3,P02,3,13.0,0.1,completada
CAJ090-001387,2024-08-13,T1,P10,3,45.67,0,completada
CAJ090-001388,2024-08-13,T2,P12,2,53.11,0.1,anulada
CAJ090-001389,2024-08-13,T3,P07,5,33.87,0.2,completada
CAJ090-001390,2024-08-13,T1,P08,3,37.62,0.1,completada
CAJ090-001391,2024-08-13,T2,P03,2,16.89,0.1,completada
CAJ090-001392,2024-08-13,T3,P11,1,48.19,0.1,completada
CAJ090-001393,2024-08-14,T1,P09,6,41.91,0.15,completada
CAJ090-001394,2024-08-14,T2,P09,8,41.25,0.1,completada
CAJ090-001395,2024-08-14,T3,P08,1,37.2,0,completada
CAJ090-001396,2024-08-14,T1,P06,2,29.6,0.1,completada
CAJ090-001397,2024-08-14,T2,P04,8,20.03,0.2,completada
CAJ090-001398,2024-08-14,T3,P05,7,24.05,0.15,anulada
CAJ090-001399,2024-08-15,T1,P02,1,12.13,0,completada
CAJ090-001400,2024-08-15,T2,P02,3,12.9,0,completada
CAJ090-001401,2024-08-15,T3,P05,4,24.51,0.05,completada
CAJ090-001402,2024-08-15,T1,P11,3,48.75,0,completada
CAJ090-001403,2024-08-15,T2,P12,7,52.24,0.15,completada
CAJ090-001404,2024-08-15,T3,P06,5,28.68,0.1,completada
CAJ090-001405,2024-08-16,T1,P01,7,8.07,0.2,completada
CAJ090-001406,2024-08-16,T2,P08,4,36.64,0,completada
CAJ090-001407,2024-08-16,T3,P11,2,49.07,0,completada
CAJ090-001408,2024-08-16,T1,P08,4,36.25,0,completada
CAJ090-001409,2024-08-16,T2,P05,8,24.13,0.15,completada
CAJ090-001410,2024-08-16,T3,P11,6,49.45,0.1,completada
CAJ090-001411,2024-08-17,T1,P06,4,28.31,0.05,completada
CAJ090-001412,2024-08-17,T2,P09,8,,0.15,completada
CAJ090-001413,2024-08-17,T3,P01,7,9.36,0.1,completada
CAJ090-001414,2024-08-17,T1,P07,4,32.8,0.1,completada
CAJ090-001415,2024-08-17,T2,P02,2,13.61,0.1,completada
CAJ090-001416,2024-08-17,T3,P01,4,9.12,0.1,anulada
CAJ090-001417,2024-08-18,T1,P09,6,41.6,0.15,completada
CAJ090-001418,2024-08-18,T2,P09,5,41.87,0.1,completada
CAJ090-001419,2024-08-18,T3,P07,9,33.08,0.2,completada
CAJ090-001420,2024-08-18,T1,P03,8,17.02,0.1,completada
CAJ090-001421,2024-08-18,T2,P11,2,48.33,0.05,completada
CAJ090-001422,2024-08-18,T3,P05,8,25.15,0.1,completada
CAJ090-001423,2024-08-18,T1,P09,3,40.15,0.1,completada
CAJ090-001424,2024-08-19,T2,P04,4,20.55,0.05,completada
CAJ090-001425,2024-08-19,T3,P10,3,44.22,0.05,completada
CAJ090-001426,2024-08-19,T1,P02,7,12.5,0.15,completada
CAJ090-001427,2024-08-19,T2,P02,5,13.58,0.15,completada
CAJ090-001428,2024-08-19,T3,P03,9,17.79,0.15,anulada
CAJ090-001429,2024-08-19,T1,P08,9,37.82,0.1,completada
CAJ090-001430,2024-08-20,T2,P02,7,13.24,0.1,completada
CAJ090-001431,2024-08-20,T3,P05,7,25.45,0.2,completada
CAJ090-001432,2024-08-20,T1,P11,2,48.36,0.1,completada
CAJ090-001433,2024-08-20,T2,P03,5,17.88,0.15,completada
CAJ090-001434,2024-08-20,T3,P04,1,21.62,0.05,completada
CAJ090-001435,2024-08-20,T1,P09,6,40.84,0.1,completada
CAJ090-001436,2024-08-21,T2,P05,6,25.58,0.15,completada
CAJ090-001437,2024-08-21,T3,P08,6,36.36,0.15,completada
CAJ090-001438,2024-08-21,T1,P08,7,37.48,0.2,completada
CAJ090-001439,2024-08-21,T2,P02,8,13.55,0.1,completada
CAJ090-001440,2024-08-21,T3,P11,5,48.3,0.2,completada
CAJ090-001441,2024-08-21,T1,P12,7,52.78,0.1,completada
CAJ090-001442,2024-08-22,T2,P07,1,33.71,0,completada
CAJ090-001443,2024-08-22,T3,P12,9,52.56,0.1,completada
CAJ090-001444,2024-08-22,T1,P12,7,53.59,0.2,completada
CAJ090-001445,2024-08-22,T2,P10,6,45.46,0.1,completada
CAJ090-001446,2024-08-22,T3,P07,7,32.32,0.2,completada
CAJ090-001447,2024-08-22,T1,P10,7,44.36,0.15,completada
CAJ090-001448,2024-08-23,T2,P12,2,53.63,0.1,completada
CAJ090-001449,2024-08-23,T3,P04,3,21.33,0.1,completada
CAJ090-001450,2024-08-23,T1,P08,7,37.08,0.15,completada
CAJ090-001451,2024-08-23,T2,P01,8,9.01,0.15,completada
CAJ090-001452,2024-08-23,T3,P11,7,48.5,0.2,completada
CAJ090-001453,2024-08-23,T1,P09,7,41.02,0.15,completada
CAJ090-001454,2024-08-24,T2,P07,9,32.95,0.1,completada
CAJ090-001455,2024-08-24,T3,P09,1,40.01,0.05,completada
CAJ090-001456,2024-08-24, T1 ,P12,4,52.07,0.05,completada
CAJ090-001457,2024-08-24,T2,P08,8,37.41,0.2,completada
CAJ090-001458,2024-08-24,T3,P02,9,12.29,0.15,completada
CAJ090-001459,2024-08-24,T1,P11,9,49.7,0.1,completada
CAJ090-001460,2024-08-25,T2,P11,1,48.44,0.05,anulada
CAJ090-001461,2024-08-25,T3,P06,8,28.46,0.15,completada
CAJ090-001462,2024-08-25,T1,P11,7,48.9,0.1,completada
CAJ090-001463,2024-08-25,T2,P10,6,44.1,0.2,completada
CAJ090-001464,2024-08-25,T3,P08,1,37.15,0.05,completada
CAJ090-001465,2024-08-25,T1,P02,9,13.09,0.1,completada
CAJ090-001466,2024-08-25,T2,P10,5,45.03,0.1,completada
CAJ090-001467,2024-08-26,T3,P03,9,16.56,0.15,completada
CAJ090-001468,2024-08-26,T1,P08,8,36.87,0.2,completada
CAJ090-001469,2024-08-26,T2,P11,6,49.2,0.15,completada
CAJ090-001470,2024-08-26,T3,P12,4,52.7,0,completada
CAJ090-001471,2024-08-26,T1,P06,4,28.89,0.1,completada
CAJ090-001472,2024-08-26,T2,P06,4,28.32,0.05,completada
CAJ090-001473,2024-08-27,T3,P10,6,44.14,0.15,completada
CAJ090-001474,2024-08-27,T1,P11,7,49.71,0.15,completada
CAJ090-001475,2024-08-27,T2,P03,9,17.43,0.1,completada
CAJ090-001476,2024-08-27,T3,P08,6,36.49,0.1,completada
CAJ090-001477,2024-08-27,T1,P07,2,33.67,0,completada
CAJ090-001478,2024-08-27,T2,P02,1,"13,82",0.05,completada
CAJ090-001479,2024-08-28,T3,P09,6,40.66,0.15,completada
CAJ090-001480,2024-08-28,T1,P03,1,16.24,0.1,completada
CAJ090-001481,2024-08-28,T2,P09,5,41.45,0.2,completada
CAJ090-001482,2024-08-28,T3,P04,7,21.06,0.1,completada
CAJ090-001483,2024-08-28,T1,P08,6,37.34,0.15,anulada
CAJ090-001484,2024-08-28,T2,P07,4,32.8,0,completada
CAJ090-001485,2024-08-29,T3,P07,4,33.42,0.05,completada
CAJ090-001486,2024-08-29,T1,P08,1,37.62,0.05,completada
CAJ090-001487,2024-08-29,T2,P06,3,29.14,0.05,completada
CAJ090-001488,2024-08-29,T3,P02,7,13.06,0.1,completada
CAJ090-001489,2024-08-29,T1,P12,1,53.3,0,completada
CAJ090-001490,2024-08-29,T2,P04,3,21.97,0,completada
CAJ090-001491,2024-08-30,T3,P05,8,25.89,0.1,completada
CAJ090-001492,2024-08-30,T1,P07,7,32.05,0.15,completada
CAJ090-001493,2024-08-30,T2,P03,1,17.33,0.05,completada
CAJ090-001494,2024-08-30,T3,P09,6,41.79,0.1,completada
CAJ090-001495,2024-08-30,T1,P08,5,,0.15,completada
CAJ090-001496,2024-08-30,T2,P02,5,12.84,0.1,completada
CAJ090-001497,2024-08-31,T3,P12,6,53.79,0.2,completada
CAJ090-001498,2024-08-31,T1,P07,5,33.13,0.2,completada
CAJ090-001499,2024-08-31,T2,P10,4,45.81,0.1,completada
CAJ090-001500,2024-08-31,T3,P06,1,28.03,0,completada
CAJ090-001501,2024-08-31,T1,P12,2,53.92,0.1,completada
CAJ090-001502,2024-08-31,T2,P11,6,48.86,0.15,completada
CAJ090-001503,2024-08-31,T3,P09,2,41.83,0.1,anulada
CAJ090-001504,2024-09-01,T1,P09,9,41.46,0.15,completada
CAJ090-001505,2024-09-01,T2,P03,1,17.43,0,completada
CAJ090-001506,2024-09-01,T3,P05,6,25.22,0.1,completada
CAJ090-001507,2024-09-01,T1,P12,1,52.5,0.05,completada
CAJ090-001508,2024-09-01,T2,P07,7,33.16,0.1,completada
CAJ090-001509,2024-09-01,T3,P10,5,45.24,0.1,completada
CAJ090-001510,2024-09-02,T1,P10,2,44.51,0,completada
CAJ090-001511,2024-09-02,T2,P04,4,20.65,0.05,completada
CAJ090-001512,2024-09-02,T3,P05,7,24.13,0.15,completada
CAJ090-001513,2024-09-02,T1,P08,9,36.16,0.15,completada
CAJ090-001514,2024-09-02,T2,P11,8,49.34,0.15,completada
CAJ090-001515,2024-09-02,T3,P03,3,17.25,0,completada
CAJ090-001516,2024-09-03,T1,P05,7,25.69,0.2,completada
CAJ090-001517,2024-09-03,T2,P01,1,9.4,0.1,completada
CAJ090-001518,2024-09-03,T3,P08,2,37.57,0.05,completada
CAJ090-001519,2024-09-03,T1,P04,1,21.0,0,completada
CAJ090-001520,2024-09-03,T2,P05,3,24.42,0.05,completada
CAJ090-001521,2024-09-03,T3,P06,6,28.63,0.1,completada
CAJ090-001522,2024-09-04,T1,P12,3,53.17,0.1,anulada
CAJ090-001523,2024-09-04,T2,P09,1,41.78,0.1,completada
CAJ090-001524,2024-09-04,T3,P10,5,44.8,0.1,completada
CAJ090-001525,2024-09-04,T1,P05,3,24.38,0.1,completada
CAJ090-001526,2024-09-04,T2,P07,2,32.82,0.05,anulada
CAJ090-001527,2024-09-04,T3,P09,2,40.68,0,completada
CAJ090-001528,2024-09-05,T1,P12,7,52.2,0.15,completada
CAJ090-001529,2024-09-05,T2,P10,1,45.34,0.1,completada
CAJ090-001530,2024-09-05,T3,P03,9,17.92,0.15,anulada
CAJ090-001531,2024-09-05,T1,P06,3,29.97,0.05,completada
CAJ090-001532,2024-09-05,T2,P05,4,25.45,0.1,completada
CAJ090-001533,2024-09-05,T3,P10,3,44.54,0,completada
CAJ090-001534,2024-09-06,T1,P01,9,8.19,0.15,completada
CAJ090-001535,2024-09-06,T2,P09,8,42.0,0.2,completada
CAJ090-001536,2024-09-06,T3,P02,8,13.95,0.15,completada
CAJ090-001537,2024-09-06,T1,P07,5,32.61,0.15,completada
CAJ090-001538,2024-09-06,T2,P01,8,9.63,0.15,completada
CAJ090-001539,2024-09-06,T3,P03,6,16.41,0.1,completada
CAJ090-001540,2024-09-07,T1,P12,5,52.37,0.15,completada
CAJ090-001541,2024-09-07,T2,P09,8,40.25,0.2,completada
CAJ090-001542,2024-09-07,T3,P06,9,28.67,0.15,anulada
CAJ090-001543,2024-09-07,T1,P09,3,41.4,0,completada
CAJ090-001544,2024-09-07,T2,P09,2,40.13,0.1,anulada
CAJ090-001545,2024-09-07,T3,P09,3,41.5,0.1,completada
CAJ090-001546,2024-09-07,T1,P02,6,12.38,0.1,completada
CAJ090-001547,2024-09-08,T2,P02,3,13.77,0,completada
CAJ090-001548,2024-09-08,T3,P03,6,16.35,0.15,completada
CAJ090-001549,2024-09-08,T1,P10,1,44.52,0.1,completada
CAJ090-001550,2024-09-08,T2,P06,7,29.85,0.15,completada
CAJ090-001551,2024-09-08,T3,P06,3,29.08,0.05,completada
CAJ090-001552,2024-09-08,T1,P12,4,52.78,0,completada
CAJ090-001553,2024-09-09, T2 ,P11,6,48.36,0.2,completada
CAJ090-001554,2024-09-09,T3,P10,7,45.47,0.15,completada
CAJ090-001555,2024-09-09,T1,P12,4,52.9,0,completada
CAJ090-001556,2024-09-09,T2,P06,3,29.14,0.1,completada
CAJ090-001557,2024-02-30,T3,P10,7,45.91,0.15,completada
CAJ090-001558,2024-09-09,T1,P09,9,40.81,0.2,completada
CAJ090-001559,2024-09-10,T2,P05,2,25.34,0,completada
CAJ090-001560,2024-09-10,T3,P11,1,48.28,0.1,completada
CAJ090-001561,2024-09-10,T1,P02,9,13.43,0.1,completada
CAJ090-001562,2024-09-10,T2,P10,3,45.36,0.1,completada
CAJ090-001563,2024-09-10,T3,P05,4,25.2,0.05,completada
CAJ090-001564,2024-09-10,T1,P05,3,25.31,0.05,completada
CAJ090-001565,2024-09-11,T2,P01,9,8.09,0.1,completada
CAJ090-001566,2024-09-11,T3,P09,1,41.29,0.1,completada
CAJ090-001567,2024-09-11,T1,P05,9,25.07,0.15,completada
CAJ090-001568,2024-09-11,T2,P10,6,44.45,0.2,completada
CAJ090-001569,2024-09-11,T3,P01,3,9.75,0,completada
CAJ090-001570,2024-09-11,T1,P01,9,9.35,0.1,completada
CAJ090-001571,2024-09-12,T2,P12,2,52.88,0,completada
CAJ090-001572,2024-09-12,T3,P07,8,32.12,0.1,completada
CAJ090-001573,2024-09-12,T1,P08,6,37.3,0.15,completada
CAJ090-001574,2024-09-12,T2,P07,6,32.02,0.1,completada
CAJ090-001575,2024-09-12,T3,P04,5,20.55,0.2,completada
CAJ090-001576,2024-09-12,T1,P06,7,28.71,0.1,completada
CAJ090-001577,2024-09-13,T2,P09,7,41.93,0.1,completada
CAJ090-001578,2024-09-13,T3,P10,5,,0.1,completada
CAJ090-001579,2024-09-13,T1,P09,3,41.74,0.1,completada
CAJ090-001580,2024-09-13,T2,P11,3,49.38,0.05,completada
CAJ090-001581,2024-09-13,T3,P04,7,21.11,0.1,completada
CAJ090-001582,2024-09-13,T1,P09,1,40.59,0.1,completada
CAJ090-001583,2024-09-13,T2,P04,8,21.83,0.2,completada
CAJ090-001584,2024-09-14,T3,P04,7,21.22,0.1,completada
CAJ090-001585,2024-09-14,T1,P06,9,29.29,0.2,completada
CAJ090-001586,2024-09-14,T2,P10,1,45.68,0,completada
CAJ090-001587,2024-09-14,T3,P06,8,29.81,0.2,completada
CAJ090-001588,2024-09-14,T1,P04,9,20.92,0.15,completada
CAJ090-001589,2024-09-14,T2,P11,8,48.35,0.2,completada
CAJ090-001590,2024-09-15,T3,P05,8,25.36,0.15,anulada
CAJ090-001591,2024-09-15,T1,P02,4,13.07,0.05,completada
CAJ090-001592,2024-09-15,T2,P05,4,24.65,0.05,completada
CAJ090-001593,2024-09-15,T3,P05,6,24.4,0.1,completada
CAJ090-001594,2024-09-15,T1,P05,6,25.25,0.1,completada
CAJ090-001595,2024-09-15,T2,P03,4,17.76,0.1,completada
CAJ090-001596,2024-09-16,T3,P03,9,16.34,0.1,completada
CAJ090-001597,2024-09-16,T1,P05,2,25.62,0.05,completada
CAJ090-001598,2024-09-16,T2,P01,6,8.87,0.15,completada
CAJ090-001599,2024-09-16,T3,P04,3,20.23,0.1,completada
CAJ090-001600,2024-09-16,T1,P08,1,37.46,0.1,completada
CAJ090-001601,2024-09-16,T2,P09,7,41.49,0.2,completada
CAJ090-001602,2024-09-17,T3,P01,5,9.69,0.2,completada
CAJ090-001603,2024-09-17,T1,P03,4,17.11,0.05,completada
CAJ090-001604,2024-09-17,T2,P06,3,29.25,0,completada
CAJ090-001605,2024-09-17,T3,P04,1,21.48,0,completada
CAJ090-001606,2024-09-17,T1,P10,6,44.73,0.1,anulada
CAJ090-001607,2024-09-17,T2,P07,4,33.85,0.1,completada
CAJ090-001608,2024-09-18,T3,P10,7,45.92,0.2,completada
CAJ090-001609,2024-09-18,T1,P08,5,36.83,0.2,completada
CAJ090-001610,2024-09-18,T2,P08,9,37.28,0.1,completada
CAJ090-001611,2024-09-18,T3,P08,1,37.67,0.05,completada
CAJ090-001612,2024-09-18,T1,P10,7,44.57,0.15,completada
CAJ090-001613,2024-09-18,T2,P06,7,28.5,0.15,completada
CAJ090-001614,2024-09-19,T3,P12,1,52.34,0,completada
CAJ090-001615,2024-09-19,T1,P01,3,9.54,0,completada
CAJ090-001616,2024-09-19,T2,P04,6,21.43,0.2,completada
CAJ090-001617,2024-09-19,T3,P01,2,8.6,0,completada
CAJ090-001618,2024-09-19,T1,P10,3,45.11,0.05,completada
CAJ090-001619,2024-09-19,T2,P05,2,24.06,0.1,completada
CAJ090-001620,2024-09-19,T3,P04,7,20.08,0.1,completada
CAJ090-001621,2024-09-20,T1,P08,8,36.28,0.2,completada
CAJ090-001622,2024-09-20,T2,P06,1,29.23,0.05,completada
CAJ090-001623,2024-09-20,T3,P06,3,28.65,0.05,completada
CAJ090-001624,2024-09-20,T1,P10,9,44.47,0.1,completada
CAJ090-001625,2024-09-20,T2,P01,5,9.57,0.15,completada
CAJ090-001626,2024-09-20,T3,P08,3,36.89,0.1,anulada
CAJ090-001627,2024-09-21,T1,P11,7,48.12,0.1,completada
CAJ090-001628,2024-09-21,T2,P10,3,45.09,0,completada
CAJ090-001629,2024-09-21,T3,P11,9,49.12,0.1,completada
CAJ090-001630,2024-09-21,T1,P01,1,8.23,0.1,completada
CAJ090-001631,2024-09-21,T2,P04,6,21.76,0.15,completada
CAJ090-001632,2024-09-21,T3,P01,1,9.34,0,completada
CAJ090-001633,2024-09-22,T1,P02,2,12.51,0,completada
CAJ090-001634,2024-09-22,T2,P09,5,40.16,0.1,completada
CAJ090-001635,2024-09-22,T3,P06,3,29.92,0.05,completada
CAJ090-001636,2024-09-22,T1,P01,8,8.14,0.2,completada
CAJ090-001637,2024-09-22,T2,P06,7,29.07,0.15,completada
CAJ090-001638,2024-09-22,T3,P08,7,37.64,0.15,completada
CAJ090-001639,2024-09-23,T1,P08,6,37.06,0.2,completada
CAJ090-001640,2024-09-23,T2,P07,3,33.01,0,completada
CAJ090-001641,2024-09-23,T3,P02,9,12.59,0.1,completada
