registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR068-001745,2025-08-30,2025-10-09,H2,plataforma,11,132.99,0,ES
TUR068-001746,2025-08-30,2025-12-04,H3,directo,6,171.57,0,CL
TUR068-001747,2025-08-30,2025-12-27,H1, AGENCIA ,9,92.09,0,ES
TUR068-001748,2025-08-31,2025-11-09,H2,plataforma,9,136.76,0,CL
TUR068-001749,2025-08-31,2025-12-25,H3,agencia,6,183.35,1,CO
TUR068-001750,2025-08-31,2025-10-05,H1,agencia,5,89.09,0,CO
TUR068-001751,2025-09-01,2025-10-16,H2,plataforma,12,114.39,0,PE
TUR068-001752,2025-09-01,2026-01-13,H3,plataforma,6,169.1,0,CO
TUR068-001753,2025-09-01,2025-10-14,H1,plataforma,10,88.17,0,PE
TUR068-001754,2025-09-02,2025-11-02,H2,agencia,1,122.31,0,PE
TUR068-001755,2025-09-02,2025-11-22,H3,agencia,12,171.19,0,CL
TUR068-001756,2025-09-02,2025-11-29,H1,directo,7,88.17,0,PE
TUR068-001757,2025-09-03,2025-11-21,H2,directo,4,138.04,0,PE
TUR068-001758,2025-09-03,2025-11-12,H3,directo,9,170.24,0,CO
TUR068-001759,2025-09-03,2026-01-06,H1,directo,10,69.49,0,CO
TUR068-001760,2025-09-04,2025-11-14,H2,plataforma,5,130.66,0,CL
TUR068-001761,2025-09-04,2025-09-09,H3,agencia,12,163.45,0,CL
TUR068-001762,2025-09-04,2025-09-15,H1,agencia,12,92.05,0,ES
TUR068-001763,2025-09-05,2026-01-29,H2,agencia,3,128.5,0,CO
TUR068-001764,2025-09-05,2025-10-12,H3,agencia,5,176.32,0,CL
TUR068-001765,2025-09-06,2025-09-16,H1,directo,5,75.49,0,CO
TUR068-001766,2025-09-06,2025-09-29,H2,plataforma,11,119.96,0,CL
TUR068-001767,2025-09-06,2026-01-19,H3,plataforma,11,168.93,1,CO
TUR068-001768,2025-09-07,2025-09-12,H1,plataforma,5,72.95,0,PE
TUR068-001769,2025-09-07,2026-01-31,H2,plataforma,9,121.11,1,CO
TUR068-001770,2025-09-07,2025-09-21,H3,plataforma,1,167.52,0,CO
TUR068-001771,2025-09-08,2025-12-26,H1,plataforma,9,81.35,0,CO
TUR068-001772,2025-09-08,2026-01-25,H2,plataforma,6,133.31,0,ES
TUR068-001773,2025-09-08,2026-01-07,H3,plataforma,2,161.76,1,CL
TUR068-001774,2025-09-09,2025-10-12,H1,plataforma,10,83.07,0,PE
TUR068-001775,2025-09-09,2026-01-30,H2,directo,9,129.11,0,PE
TUR068-001776,2025-09-09,2025-10-19,H3,agencia,12,163.65,0,CL
TUR068-001777,2025-09-10,2025-10-06,H1,agencia,3,81.78,0,CL
TUR068-001778,2025-09-10,2025-12-31,H2,plataforma,3,124.08,0,CO
TUR068-001779,2025-09-10,2026-01-12,H3,directo,6,157.19,0,CL
TUR068-001780,2025-09-11,2025-11-26,H1,plataforma,10,91.04,0,CL
TUR068-001781,2025-09-11,2025-12-08,H2,plataforma,3,128.84,1,CL
TUR068-001782,2025-09-11,2026-01-09,H3,directo,2,175.02,0,ES
TUR068-001783,2025-09-12,2025-12-24,H1,plataforma,11,67.94,0,CO
TUR068-001784,2025-09-12,2025-11-17,H2,plataforma,10,130.89,0,PE
TUR068-001785,2025-09-13,2025-11-30,H3,directo,11,162.6,0,CO
TUR068-001786,2025-09-13,2025-10-10,H1,plataforma,9,86.55,0,ES
TUR068-001787,2025-09-13,2026-01-30,H2,plataforma,6,129.44,1,PE
TUR068-001788,2025-09-14,2025-09-24,H3,plataforma,2,172.14,0,CL
TUR068-001789,2025-09-14,2025-10-07,H1,agencia,4,67.6,0,ES
TUR068-001790,2025-09-14,2025-11-30,H2,agencia,2,114.55,0,PE
TUR068-001791,2025-09-15,2025-10-25,H3,directo,3,161.21,1,ES
TUR068-001792,2025-09-15,2025-12-30,H1,plataforma,5,72.73,1,ES
TUR068-001793,2025-09-15,2026-01-10,H2,directo,1,131.07,1,ES
TUR068-001794,2025-09-16,2025-09-23,H3,plataforma,1,176.13,0,PE
TUR068-001795,2025-09-16,2026-01-25,H1,plataforma,7,85.79,0,CL
TUR068-001796,2025-09-16,2025-11-15,H2,directo,10,116.35,0,ES
TUR068-001797,2025-09-17,2025-09-21,H3,plataforma,7,169.84,0,CL
TUR068-001798,2025-09-17,2025-09-28,H1,agencia,9,79.48,0,PE
TUR068-001799,2025-09-17,2025-11-30,H2,plataforma,3,124.62,0,PE
TUR068-001800,2025-09-18,2026-01-18,H3,agencia,4,159.42,0,PE
TUR068-001801,2025-09-18,2026-02-01,H1,agencia,5,77.89,0,CO
TUR068-001802,2025-09-18,2026-01-08,H2,directo,10,135.17,0,ES
TUR068-001803,2025-09-19,2025-10-23,H3,directo,8,158.25,0,ES
TUR068-001804,2025-09-19,2026-01-05,H1,directo,9,79.1,0,CO
TUR068-001805,2025-09-19,2025-12-29,H2,agencia,7,132.34,0,CO
TUR068-001806,2025-09-20,2025-10-23,H3,directo,2,179.37,0,CO
TUR068-001807,2025-09-20,2026-01-02,H1,agencia,6,66.43,0,CL
TUR068-001808,2025-09-21,2026-02-14,H2,agencia,6,125.08,0,CO
TUR068-001809,2025-09-21,2025-12-17,H3,agencia,10,174.49,0,CL
TUR068-001810,2025-09-21,2025-09-28,H1,agencia,1,84.1,0,CO
TUR068-001811,2025-09-22,2025-12-07,H2,directo,8,134.07,0,CL
TUR068-001812,2025-09-22,2025-10-02,H3,directo,12,171.88,1,ES
TUR068-001813,2025-09-22,2025-10-06,H1,plataforma,8,66.83,0,CO
TUR068-001814,2025-09-23,2025-11-07,H2,directo,1,119.19,0,PE
TUR068-001815,2025-09-23,2026-01-22,H3,plataforma,9,175.12,1,CO
TUR068-001816,2025-09-23,2025-11-05,H1,agencia,4,71.33,0,PE
TUR068-001817,2025-09-24,2026-01-28,H2,directo,10,112.84,1,CO
TUR068-001818,2025-09-24,2025-10-18,H3,plataforma,5,161.65,0,ES
TUR068-001819,2025-09-24,2026-01-17,H1,directo,12,83.75,0,PE
TUR068-001820,2025-09-25,2026-02-08,H2,agencia,1,110.77,1,CO
TUR068-001821,2025-09-25,2025-10-15,H3,agencia,7,161.27,0,CO
TUR068-001822,2025-09-25,2025-10-24,H1,agencia,12,71.85,0,CO
TUR068-001823,2025-09-26,2025-10-28,H2,plataforma,12,114.13,0,CL
TUR068-001824,2025-09-26,2025-09-27,H3,directo,9,170.58,0,CO
TUR068-001825,2025-09-26,2025-10-14,H1,agencia,11,75.36,0,PE
TUR068-001826,2025-09-27,2025-10-25,H2,agencia,1,127.64,0,CO
TUR068-001827,2025-09-27,2026-01-08,H3,plataforma,6,,1,ES
TUR068-001828,2025-09-27,2025-12-01,H1,agencia,10,74.23,0,ES
TUR068-001829,2025-09-28,2025-10-02,H2,plataforma,12,121.56,0,ES
TUR068-001830,2025-09-28,2025-12-29,H3,directo,8,165.09,0,CL
TUR068-001831,2025-09-29,2026-01-16,H1,directo,9,83.18,0,ES
TUR068-001832,2025-09-29,2025-12-21,H2,plataforma,5,126.78,1,CL
TUR068-001833,2025-09-29,2025-11-29,H3,directo,3,161.68,0,ES
TUR068-001834,2025-09-30,2026-01-10,H1,directo,7,83.93,0,ES
TUR068-001835,2025-09-30,2025-11-18,H2,agencia,7,130.05,1,CO
TUR068-001836,2025-09-30,2026-02-01,H3,directo,6,174.52,0,CO
TUR068-001837,2025-10-01,2025-11-03,H1,directo,12,65.43,0,PE
TUR068-001838,2025-10-01,2025-11-07,H2,agencia,3,113.8,0,CO
TUR068-001839,2025-10-01,2026-01-16,H3,agencia,5,169.03,1,CL
TUR068-001840,2025-10-02,2026-02-04,H1,directo,9,71.87,0,CL
TUR068-001841,2025-10-02,2025-12-01,H2,plataforma,5,116.67,0,ES
TUR068-001842,2025-10-02,2025-12-29,H3,agencia,4,159.47,0,ES
TUR068-001843,2025-10-03,2025-11-04,H1,directo,11,82.79,1,CO
TUR068-001844,2025-10-03,2025-10-26,H2, AGENCIA ,3,123.38,0,ES
TUR068-001845,2025-10-03,2026-01-30,H3,directo,7,163.03,0,CO
TUR068-001846,2025-10-04,2025-11-17,H1,plataforma,1,67.76,0,CL
TUR068-001847,2025-10-04,2025-11-27,H2,agencia,2,125.33,0,CL
TUR068-001848,2025-10-04,2026-02-12,H3,agencia,3,161.13,0,CO
TUR068-001849,2025-10-05,2025-12-30,H1,agencia,7,81.19,0,ES
TUR068-001850,2025-10-05,2025-10-09,H2,agencia,10,111.22,0,PE
TUR068-001851,2025-10-05,2025-11-09,H3,directo,11,169.29,1,ES
TUR068-001852,2025-10-06,2026-02-02,H1,agencia,5,78.14,0,ES
TUR068-001853,2025-10-06,2026-01-08,H2,agencia,4,115.04,0,PE
TUR068-001854,2025-10-07,2025-10-09,H3,agencia,2,175.12,0,CL
TUR068-001855,2025-10-07,2025-12-30,H1,plataforma,9,89.59,0,CL
TUR068-001856,2025-10-07,2025-11-12,H2,plataforma,6,122.75,0,CO
TUR068-001857,2025-10-08,2026-02-16,H3,plataforma,2,162.32,0,CO
TUR068-001858,2025-10-08,2025-10-14,H1,agencia,2,87.19,0,PE
TUR068-001859,2025-10-08,2025-11-08,H2,agencia,6,132.47,0,ES
TUR068-001860,2025-10-09,2025-11-28,H3,agencia,9,174.81,0,CL
TUR068-001861,2025-10-09,2026-03-07,H1,plataforma,6,82.26,0,CO
TUR068-001862,2025-10-09,2025-12-17,H2,agencia,9,121.07,0,CO
TUR068-001863,2025-10-10,2026-02-06,H3,plataforma,3,158.19,1,CO
TUR068-001864,2025-10-10,2025-10-28,H1,directo,11,82.71,0,CL
TUR068-001865,2025-10-10,2026-02-08,H2,plataforma,7,126.55,1,ES
TUR068-001866,2025-10-11,2025-12-31,H3,plataforma,10,161.05,0,CO
TUR068-001867,2025-10-11,2026-03-04,H1,agencia,4,74.28,1,PE
TUR068-001868,2025-10-11,2025-12-04,H2,agencia,8,120.52,0,ES
TUR068-001869,2025-10-12,2025-10-13,H3,agencia,4,176.74,0,CL
TUR068-001870,2025-10-12,2026-03-09,H1,plataforma,5,83.07,1,PE
TUR068-001871,2025-10-12,2025-11-20,H2,agencia,7,122.78,0,PE
TUR068-001872,2025-10-13,2026-01-07,H3,directo,6,163.88,1,CL
TUR068-001873,2025-10-13,2026-02-19,H1,directo,5,83.1,0,CO
TUR068-001874,2025-10-13,2025-11-12,H2,plataforma,6,124.18,0,PE
TUR068-001875,2025-10-14,2025-12-17,H3,directo,8,158.58,0,CO
TUR068-001876,2025-10-14,2026-02-21,H1,agencia,2,81.73,0,ES
TUR068-001877,2025-10-15,2025-12-07,H2,plataforma,12,115.85,0,CL
TUR068-001878,2025-10-15,2025-12-21,H3,plataforma,6,174.81,1,CO
TUR068-001879,2025-10-15,2025-12-18,H1,agencia,10,90.38,0,CL
TUR068-001880,2025-10-16,2026-01-18,H2,directo,12,127.7,0,CO
TUR068-001881,2025-10-16,2026-02-13,H3,agencia,12,158.16,0,PE
TUR068-001882,2025-10-16,2025-11-23,H1,plataforma,8,76.87,0,CO
TUR068-001883,2025-10-17,2025-11-28,H2,plataforma,7,130.53,0,ES
TUR068-001884,2025-10-17,2025-12-10,H3,plataforma,4,169.72,0,ES
TUR068-001885,2025-10-17,2026-02-23,H1,directo,12,78.28,0,CO
TUR068-001886,2025-10-18,2026-03-15,H2,directo,12,134.8,0,CO
TUR068-001887,2025-10-18,2025-12-10,H3,plataforma,2,177.87,0,CO
TUR068-001888,2025-10-18,2026-01-15,H1,plataforma,5,84.38,1,CO
TUR068-001889,2025-10-19,2026-02-12,H2,directo,2,129.65,0,CL
TUR068-001890,2025-10-19,2025-11-09,H3,directo,10,173.75,0,PE
TUR068-001891,2025-10-19,2025-12-14,H1,agencia,5,70.1,0,CO
TUR068-001892,2025-10-20,2025-12-11,H2,directo,6,123.16,0,CL
TUR068-001893,2025-10-20,2025-12-08,H3,plataforma,1,158.22,0,PE
TUR068-001894,2025-10-20,2025-11-08,H1,directo,1,76.18,0,CO
TUR068-001895,2025-10-21,2025-11-15,H2,directo,3,126.27,0,PE
TUR068-001896,2025-10-21,2026-01-31,H3,directo,12,166.14,0,PE
TUR068-001897,2025-10-21,2025-11-20,H1,directo,1,78.67,0,CO
TUR068-001898,2025-10-22,2026-02-17,H2,plataforma,4,114.02,0,CO
TUR068-001899,2025-10-22,2026-03-13,H3,directo,3,179.4,0,CL
TUR068-001900,2025-10-23,2025-12-10,H1,directo,3,"74,1",0,PE
TUR068-001901,2025-10-23,2026-01-22,H2,plataforma,3,125.61,1,CO
TUR068-001902,2025-10-23,2025-11-16,H3,directo,7,178.84,1,PE
TUR068-001903,2025-10-24,2026-02-01,H1,directo,4,75.15,0,CO
TUR068-001904,2025-10-24,2026-03-22,H2,directo,8,122.82,0,PE
TUR068-001905,2025-10-24,2026-02-15,H3,directo,3,175.23,1,PE
TUR068-001906,2025-10-25,2025-12-19,H1,directo,11,80.69,0,PE
TUR068-001907,2025-10-25,2026-01-20,H2,agencia,4,121.13,0,CL
TUR068-001908,2025-10-25,2026-01-03,H3,plataforma,9,168.87,0,ES
TUR068-001909,2025-10-26,2025-11-07,H1,agencia,7,76.3,0,ES
TUR068-001910,2025-10-26,2026-02-17,H2,plataforma,11,,0,PE
TUR068-001911,2025-10-26,2025-12-17,H3,agencia,5,179.7,0,PE
TUR068-001912,2025-10-27,2025-11-27,H1,directo,10,69.05,0,CL
TUR068-001913,2025-10-27,2025-12-31,H2,agencia,9,122.64,1,ES
TUR068-001914,2025-10-27,2025-12-16,H3,agencia,11,173.27,0,CL
TUR068-001915,2025-10-28,2026-01-25,H1,agencia,1,87.04,1,CO
TUR068-001916,2025-10-28,2025-11-05,H2,directo,8,119.57,0,CL
TUR068-001917,2025-10-28,2025-10-30,H3,plataforma,10,173.2,0,ES
TUR068-001918,2025-10-29,2025-12-31,H1,directo,1,78.17,1,CO
TUR068-001919,2025-10-29,2025-11-15,H2,agencia,8,121.45,0,CO
TUR068-001920,2025-10-29,2026-02-07,H3,agencia,5,173.02,0,CL
TUR068-001921,2025-10-30,2026-02-10,H1,directo,8,90.64,0,CL
TUR068-001922,2025-10-30,2025-11-02,H2,agencia,12,118.23,0,ES
TUR068-001923,2025-10-31,2025-11-15,H3,directo,12,179.66,0,PE
TUR068-001924,2025-10-31,2026-03-13,H1,plataforma,1,85.37,1,ES
TUR068-001925,2025-10-31,2026-03-25,H2,directo,12,118.9,1,CO
TUR068-001926,2025-11-01,2025-12-10,H3,agencia,1,163.09,0,PE
TUR068-001927,2025-11-01,2026-03-30,H1,directo,7,93.6,0,ES
TUR068-001928,2025-11-01,2026-03-09,H2,directo,7,138.51,0,CL
TUR068-001929,2025-11-02,2026-03-01,H3,agencia,8,180.06,0,PE
TUR068-001930,2025-11-02,2026-03-26,H1,agencia,10,84.17,0,CO
TUR068-001931,2025-11-02,2026-03-26,H2,agencia,2,125.42,0,CO
TUR068-001932,2025-11-03,2026-01-19,H3,plataforma,8,166.36,0,ES
TUR068-001933,2025-11-03,2026-01-28,H1,plataforma,7,72.06,0,CL
TUR068-001934,2025-11-03,2026-03-08,H2,plataforma,1,137.04,0,CO
TUR068-001935,2025-11-04,2025-11-10,H3,directo,3,172.6,0,PE
TUR068-001936,2025-11-04,2026-02-11,H1,plataforma,6,76.1,0,ES
TUR068-001937,2025-11-04,2025-12-08,H2,plataforma,7,116.94,0,PE
TUR068-001938,2025-11-05,2026-03-17,H3,agencia,10,175.73,1,CL
TUR068-001939,2025-11-05,2025-12-21,H1,directo,3,86.79,0,PE
TUR068-001940,2025-11-05,2025-12-28,H2,agencia,3,129.72,1,CO
TUR068-001941,2025-11-06,2026-02-16,H3, AGENCIA ,9,166.89,0,CL
TUR068-001942,2025-11-06,2026-01-25,H1,agencia,7,77.85,0,PE
TUR068-001943,2025-11-07,2026-01-07,H2,plataforma,6,129.75,1,ES
TUR068-001944,2025-11-07,2026-02-06,H3,agencia,3,165.69,0,PE
TUR068-001945,2025-11-07,2026-02-10,H1,plataforma,5,80.55,1,CO
TUR068-001946,2025-11-08,2026-01-24,H2,plataforma,4,138.19,0,PE
TUR068-001947,2025-11-08,2025-12-31,H3,agencia,5,184.79,0,ES
TUR068-001948,2025-11-08,2026-03-30,H1,directo,9,79.82,1,PE
TUR068-001949,2025-11-09,2026-04-05,H2,agencia,5,128.54,0,PE
TUR068-001950,2025-11-09,2026-03-28,H3,plataforma,2,172.49,0,ES
TUR068-001951,2025-11-09,2025-11-30,H1,plataforma,2,72.71,0,CO
TUR068-001952,2025-11-10,2026-01-24,H2,directo,10,128.59,0,CO
TUR068-001953,2025-11-10,2026-01-28,H3,plataforma,10,186.41,0,ES
TUR068-001954,2025-11-10,2026-04-02,H1,agencia,3,90.08,1,ES
TUR068-001955,2025-11-11,2026-02-15,H2,directo,5,120.1,1,PE
TUR068-001956,2025-11-11,2025-12-26,H3,agencia,10,178.4,0,PE
TUR068-001957,2025-11-11,2026-02-09,H1,directo,2,78.69,0,ES
TUR068-001958,2025-11-12,2026-03-15,H2,plataforma,11,122.38,0,ES
TUR068-001959,2025-11-12,2025-11-23,H3,plataforma,11,184.65,0,PE
TUR068-001960,2025-11-12,2026-03-20,H1,agencia,7,73.34,0,CO
TUR068-001961,2025-11-13,2025-11-27,H2,directo,4,140.33,0,CL
TUR068-001962,2025-11-13,2026-02-19,H3,directo,10,180.31,0,ES
TUR068-001963,2025-11-13,2026-01-24,H1,agencia,3,93.04,1,ES
TUR068-001964,2025-11-14,2025-12-25,H2,directo,11,140.5,0,CO
TUR068-001965,2025-11-14,2026-03-15,H3,plataforma,12,182.07,0,CL
TUR068-001966,2025-11-15,2026-03-29,H1,agencia,3,76.73,0,ES
TUR068-001967,2025-11-15,2026-01-17,H2,agencia,5,129.91,0,CO
TUR068-001968,2025-11-15,2025-12-04,H3,plataforma,3,188.22,0,PE
TUR068-001969,2025-11-16,2026-01-27,H1,agencia,12,80.94,0,PE
TUR068-001970,2025-11-16,2026-01-16,H2,agencia,5,137.16,0,PE
TUR068-001971,2025-11-16,2026-01-12,H3,plataforma,2,164.88,0,CL
TUR068-001972,2025-11-17,2026-04-10,H1,directo,12,96.93,0,PE
TUR068-001973,2025-11-17,2026-01-09,H2,agencia,9,131.93,0,ES
TUR068-001974,2025-11-17,2026-01-11,H3,agencia,11,170.34,0,PE
TUR068-001975,2025-11-18,2026-02-09,H1,agencia,10,97.91,0,CL
TUR068-001976,2025-11-18,2026-01-14,H2,agencia,10,126.5,0,CO
TUR068-001977,2025-11-18,2025-12-20,H3,agencia,11,181.91,0,CO
TUR068-001978,2025-11-19,2026-01-31,H1,directo,11,76.55,1,CL
TUR068-001979,2025-11-19,2025-12-01,H2,directo,9,121.73,0,PE
TUR068-001980,2025-11-19,2026-04-13,H3,agencia,8,185.71,0,ES
TUR068-001981,2025-11-20,2026-02-24,H1,plataforma,10,96.76,0,CL
TUR068-001982,2025-11-20,2026-04-14,H2,agencia,9,140.09,1,ES
TUR068-001983,2025-11-20,2026-02-10,H3,directo,1,181.88,0,ES
TUR068-001984,2025-11-21,2026-01-11,H1,plataforma,5,84.94,0,PE
TUR068-001985,2025-11-21,2025-11-22,H2,directo,11,142.59,0,ES
TUR068-001986,2025-11-21,2026-02-01,H3,directo,6,169.06,0,CO
TUR068-001987,2025-11-22,2026-02-14,H1,agencia,5,84.33,0,PE
TUR068-001988,2025-11-22,2026-03-01,H2,directo,3,126.82,0,CL
TUR068-001989,2025-11-23,2026-01-10,H3,directo,1,184.62,0,CL
TUR068-001990,2025-11-23,2025-12-23,H1,agencia,2,91.16,0,CO
TUR068-001991,2025-11-23,2026-04-14,H2,directo,6,140.72,0,CO
TUR068-001992,2025-11-24,2026-02-19,H3,plataforma,2,171.15,0,CO
TUR068-001993,2025-11-24,2025-11-27,H1,directo,11,,0,CO
TUR068-001994,2025-11-24,2026-01-03,H2,agencia,2,122.78,0,CO
TUR068-001995,2025-11-25,2026-03-23,H3,plataforma,12,175.81,1,CL
TUR068-001996,2025-11-25,2026-02-02,H1,plataforma,2,92.16,0,CL
TUR068-001997,2025-11-25,2025-12-31,H2,agencia,6,147.31,0,PE
TUR068-001998,2025-11-26,2026-02-08,H3,directo,6,184.67,0,ES
TUR068-001999,2025-11-26,2026-02-09,H1,directo,12,91.09,1,CL
TUR068-002000,2025-11-26,2026-03-13,H2,plataforma,1,147.8,0,ES
TUR068-002001,2025-11-27,2026-02-06,H3,directo,4,192.94,0,ES
TUR068-002002,2025-11-27,2026-01-09,H1,plataforma,5,83.74,0,PE
TUR068-002003,2025-11-27,2025-12-09,H2,plataforma,2,134.83,0,ES
TUR068-002004,2025-11-28,2025-12-09,H3,agencia,10,183.46,0,CL
TUR068-002005,2025-11-28,2026-01-14,H1,directo,9,86.35,0,PE
TUR068-002006,2025-11-28,2026-03-08,H2,plataforma,3,143.27,1,PE
TUR068-002007,2025-11-29,2026-01-25,H3,plataforma,1,178.88,0,CL
TUR068-002008,2025-11-29,2026-04-22,H1,plataforma,1,86.68,0,CL
TUR068-002009,2025-11-29,2026-03-06,H2,directo,9,126.66,0,PE
TUR068-002010,2025-11-30,2026-04-06,H3,plataforma,6,194.19,0,ES
TUR068-002011,2025-11-30,2026-03-30,H1,directo,5,104.56,0,ES
TUR068-002012,2025-12-01,2026-03-29,H2,directo,7,132.91,1,CL
TUR068-002013,2025-12-01,2026-03-21,H3,directo,3,194.8,0,PE
TUR068-002014,2025-12-01,2026-04-08,H1,agencia,10,88.77,0,CL
TUR068-002015,2025-12-02,2025-12-30,H2,plataforma,7,137.61,0,ES
TUR068-002016,2025-12-02,2026-04-21,H3,agencia,1,170.64,0,PE
TUR068-002017,2025-12-02,2026-02-03,H1,directo,11,90.93,0,PE
TUR068-002018,2025-12-03,2026-01-27,H2,agencia,4,146.2,0,PE
TUR068-002019,2025-12-03,2026-01-17,H3,directo,6,191.11,0,ES
TUR068-002020,2025-12-03,2026-01-01,H1,plataforma,9,96.68,0,ES
TUR068-002021,2025-12-04,2026-01-01,H2,directo,3,144.84,0,ES
TUR068-002022,2025-12-04,2025-12-10,H3,plataforma,8,176.7,0,PE
TUR068-002023,2025-12-04,2026-02-02,H1,plataforma,11,82.56,0,ES
TUR068-002024,2025-12-05,2026-02-28,H2,directo,4,145.62,0,ES
TUR068-002025,2025-12-05,2026-04-14,H3,directo,7,191.14,1,CL
TUR068-002026,2025-12-05,2026-04-09,H1,agencia,1,82.03,1,ES
TUR068-002027,2025-12-06,2026-02-23,H2,plataforma,9,145.86,0,PE
TUR068-002028,2025-12-06,2026-04-10,H3,directo,5,184.51,0,PE
TUR068-002029,2025-12-06,2026-03-15,H1,directo,1,100.88,0,CO
TUR068-002030,2025-12-07,2026-01-27,H2,directo,2,138.62,1,ES
TUR068-002031,2025-12-07,2026-03-02,H3,plataforma,2,186.17,0,CO
TUR068-002032,2025-12-07,2026-02-04,H1,directo,2,93.45,0,CL
TUR068-002033,2025-12-08,2026-02-26,H2,directo,11,137.46,0,PE
TUR068-002034,2025-12-08,2026-05-04,H3,agencia,9,194.7,1,PE
TUR068-002035,2025-12-09,2025-12-16,H1,agencia,10,92.87,0,PE
TUR068-002036,2025-12-09,2025-12-16,H2,plataforma,6,129.52,0,CO
TUR068-002037,2025-12-09,2026-01-18,H3,plataforma,6,179.3,0,CO
TUR068-002038,2025-12-10,2026-02-17,H1, PLATAFORMA ,10,104.07,0,PE
TUR068-002039,2025-12-10,2026-04-21,H2,agencia,12,130.29,0,ES
TUR068-002040,2025-12-10,2026-02-25,H3,directo,1,189.05,0,PE
TUR068-002041,2025-12-11,2026-03-07,H1,agencia,4,98.63,0,PE
TUR068-002042,2025-12-11,2026-05-03,H2,directo,6,154.34,0,PE
TUR068-002043,2025-12-11,2026-01-11,H3,agencia,9,189.98,0,CL
TUR068-002044,2025-12-12,2026-02-25,H1,agencia,5,89.14,0,CL
TUR068-002045,2025-12-12,2026-02-15,H2,plataforma,8,139.32,0,CL
TUR068-002046,2025-12-12,2026-01-22,H3,agencia,12,179.72,0,PE
TUR068-002047,2025-12-13,2025-12-19,H1,plataforma,6,93.44,1,ES
TUR068-002048,2025-12-13,2026-03-09,H2,plataforma,4,150.51,1,PE
TUR068-002049,2025-12-13,2026-03-31,H3,plataforma,1,179.73,0,CO
TUR068-002050,2025-12-14,2025-12-15,H1,directo,4,100.2,0,CO
TUR068-002051,2025-12-14,2026-02-25,H2,agencia,11,136.4,0,PE
TUR068-002052,2025-12-14,2026-03-14,H3,plataforma,2,180.55,0,CL
TUR068-002053,2025-12-15,2026-01-25,H1,agencia,1,95.98,0,CO
TUR068-002054,2025-12-15,2026-05-06,H2,plataforma,5,136.54,0,CO
TUR068-002055,2025-12-15,2026-01-19,H3,plataforma,10,181.84,0,PE
TUR068-002056,2025-12-16,2026-02-07,H1,directo,9,97.5,0,ES
TUR068-002057,2025-12-16,2026-01-03,H2,directo,6,151.5,0,ES
TUR068-002058,2025-12-17,2026-03-31,H3,plataforma,12,200.57,0,PE
TUR068-002059,2025-12-17,2026-04-08,H1,plataforma,3,112.33,0,PE
TUR068-002060,2025-12-17,2026-01-19,H2,plataforma,5,155.35,0,ES
TUR068-002061,2025-12-18,2025-12-22,H3,plataforma,10,203.04,0,CL
TUR068-002062,2025-12-18,2026-02-08,H1,directo,6,99.78,0,PE
TUR068-002063,2025-12-18,2026-01-15,H2,directo,10,150.77,0,ES
TUR068-002064,2025-12-19,2026-04-08,H3,agencia,10,188.53,1,CL
TUR068-002065,2025-12-19,2026-03-24,H1,agencia,6,101.12,0,CO
TUR068-002066,2025-12-19,2026-02-19,H2,agencia,1,155.97,0,PE
TUR068-002067,2025-12-20,2026-04-12,H3,plataforma,7,191.56,0,PE
TUR068-002068,2025-12-20,2026-04-21,H1,plataforma,3,96.68,0,ES
TUR068-002069,2025-12-20,2026-02-15,H2,directo,8,141.95,0,CO
TUR068-002070,2025-12-21,2026-02-03,H3,agencia,9,182.79,1,PE
TUR068-002071,2025-12-21,2026-01-02,H1,agencia,5,113.22,0,CL
TUR068-002072,2025-12-21,2026-02-13,H2,agencia,7,151.45,1,CL
TUR068-002073,2025-12-22,2026-04-10,H3,directo,10,191.66,0,CO
TUR068-002074,2025-12-22,2026-02-06,H1,directo,7,104.31,0,CO
TUR068-002075,2025-12-22,2026-04-24,H2,plataforma,8,157.05,0,CL
TUR068-002076,2025-12-23,2026-01-18,H3,plataforma,9,,0,ES
TUR068-002077,2025-12-23,2026-05-14,H1,directo,8,106.03,0,ES
TUR068-002078,2025-12-23,2026-01-12,H2,agencia,8,138.69,0,CO
TUR068-002079,2025-12-24,2026-04-05,H3,directo,11,203.11,0,CO
TUR068-002080,2025-12-24,2025-12-29,H1,plataforma,7,110.82,0,PE
TUR068-002081,2025-12-25,2026-04-21,H2,agencia,10,140.58,1,ES
TUR068-002082,2025-12-25,2026-03-13,H3,directo,10,183.01,1,ES
TUR068-002083,2025-12-25,2026-01-16,H1,directo,10,94.99,0,CL
TUR068-002084,2025-12-26,2026-02-19,H2,plataforma,4,141.6,0,CL
TUR068-002085,2025-12-26,2026-02-17,H3,agencia,5,198.22,0,CL
TUR068-002086,2025-12-26,2026-03-24,H1,agencia,10,106.52,0,CL
TUR068-002087,2025-12-27,2026-04-19,H2,plataforma,10,141.53,0,ES
TUR068-002088,2025-12-27,2026-05-25,H3,agencia,2,187.64,1,ES
TUR068-002089,2025-12-27,2026-03-27,H1,directo,7,106.28,0,ES
TUR068-002090,2025-12-28,2026-01-25,H2,agencia,4,156.81,0,PE
TUR068-002091,2025-12-28,2026-05-01,H3,plataforma,5,196.53,1,PE
TUR068-002092,2025-12-28,2026-01-11,H1,directo,10,113.97,1,PE
