registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES057-002079,2025-11-23,sur,671.6,143.5,3600,17.4,100
RES057-002080,2025-11-24,norte,556.5,135.8,2400,28.9,100
RES057-002081,2025-11-24,centro,1294.7,253.2,6000,13.4,100
RES057-002082,2025-11-24,sur,660.3,162.7,3600,18.6,100
RES057-002083,2025-11-25,norte,294.5,68.9,2400,9.7,60
RES057-002084,2025-11-25,centro,1053.8,229.7,6000,13.1,100
RES057-002086,2025-11-26,norte,266.6,68.4,2400,11.7,60
RES057-002087,2025-11-26,centro,994.1,214.8,6000,18.8,100
RES057-002088,2025-11-26,sur,337.7,78.8,3600,15.6,60
RES057-002089,2025-11-27,norte,306.8,73.1,2400,19.9,60
RES057-002090,2025-11-27,centro,641.2,129.0,6000,10.2,60
RES057-002091,2025-11-27,sur,710.0,143.0,3600,12.7,100
RES057-002092,2025-11-28,norte,407.5,98.0,2400,18.7,100
RES057-002093,2025-11-28,centro,639.0,132.6,6000,10.5,60
RES057-002094,2025-11-28,sur,640.5,130.9,3600,10.4,100
RES057-002095,2025-11-29,norte,533.5,135.4,2400,28.9,100
RES057-002096,2025-11-29,centro,648.9,127.6,6000,13.6,60
RES057-002097,2025-11-29,sur,512.8,129.8,3600,10.3,80
RES057-002098,2025-11-30,norte,272.8,61.9,2400,15.2,100
RES057-002099,2025-11-30,centro,1094.0,189.7,6000,10.9,100
RES057-002100,2025-11-30,sur,647.2,161.0,3600,25.5,100
RES057-002101,2025-12-01,norte,372.7,75.6,2400,14.5,80
RES057-002102,2025-12-01,centro,1227.2,306.6,6000,11.9,100
RES057-002103,2025-12-01,sur,702.2,167.4,3600,8.9,100
RES057-002104,2025-12-02,norte,466.3,107.1,2400,18.8,100
RES057-002105,2025-12-02,centro,1136.6,232.9,6000,18.3,100
RES057-002106,2025-12-02,sur,576.4,138.4,3600,22.2,80
RES057-002107,2025-12-03,norte,409.4,84.5,2400,25.2,100
RES057-002108,2025-12-03,centro,684.6,148.0,6000,15.8,60
RES057-002109,2025-12-03,sur,341.3,93.9,3600,12.6,60
RES057-002110,2025-12-04,norte,355.3,72.9,2400,10.0,80
RES057-002111,2025-12-04,centro,"1085,2",265.9,6000,11.2,100
RES057-002112,2025-12-04,sur,650.7,164.8,3600,29.3,100
RES057-002113,2025-12-05,norte,450.9,102.0,2400,17.9,100
RES057-002114,2025-12-05,centro,1119.1,198.9,6000,17.8,100
RES057-002115,2025-12-05,sur,364.7,82.5,3600,12.6,60
RES057-002116,2025-12-06,norte,314.3,78.3,2400,9.5,80
RES057-002117,2025-12-06,centro,1111.3,238.8,6000,23.5,100
RES057-002118,2025-12-06,sur,624.4,156.6,3600,22.6,100
RES057-002119,2025-12-07,norte,387.9,80.9,2400,11.5,100
RES057-002120,2025-12-07,centro,1074.9,253.6,6000,24.6,100
RES057-002121,2025-12-07,sur,658.5,173.8,3600,18.4,100
RES057-002122,2025-12-08,norte,282.9,67.7,2400,29.7,80
RES057-002123,2025-12-08,centro,958.3,242.7,6000,20.8,80
RES057-002124,2025-12-08,sur,802.3,168.0,3600,25.2,100
RES057-002125,2025-12-09,norte,438.7,105.9,2400,29.2,100
RES057-002126,2025-12-09,centro,725.5,166.0,6000,19.4,60
RES057-002127,2025-12-09,sur,622.4,141.4,3600,12.6,100
RES057-002128,2025-12-10,norte,344.1,75.1,2400,11.7,80
RES057-002129,2025-12-10,centro,1086.3,250.2,6000,9.3,100
RES057-002130,2025-12-10,sur,637.6,162.8,3600,16.0,100
RES057-002131,2025-12-11,norte,318.5,83.3,2400,10.3,80
RES057-002132,2025-12-11,centro,1012.3,214.9,6000,12.8,100
RES057-002133,2025-12-11,sur,437.1,104.0,3600,15.9,60
RES057-002134,2025-12-12,norte,390.9,91.0,2400,11.8,80
RES057-002135,2025-12-12,centro,1046.8,268.4,6000,8.8,100
RES057-002136,2025-12-12,sur,662.1,153.5,3600,16.7,100
RES057-002137,2025-12-13,norte,406.4,98.4,2400,23.1,100
RES057-002139,2025-12-13,sur,536.9,102.3,3600,23.6,80
RES057-002140,2025-12-14,norte,199.2,44.2,2400,28.8,60
RES057-002141,2025-12-14,centro,1037.8,190.5,6000,26.1,100
RES057-002142,2025-12-14,sur,460.1,105.1,3600,13.3,80
RES057-002143,2025-12-15,norte,527.1,128.1,2400,8.2,100
RES057-002144,2025-12-15,centro,1274.3,244.8,6000,29.1,100
RES057-002145,2025-12-15,sur,494.8,117.7,3600,28.7,60
RES057-002146,2025-12-16,norte,302.6,68.5,2400,26.6,80
RES057-002147,2025-12-16,centro,1177.1,198.7,6000,15.1,100
RES057-002148,2025-12-16,sur,391.8,81.1,3600,20.5,80
RES057-002149,2025-12-17,norte,383.5,83.1,2400,19.5,100
RES057-002150,2025-12-17,centro,1177.0,251.3,6000,23.7,100
RES057-002151,2025-12-17,sur,683.2,168.9,3600,22.2,100
RES057-002152,2025-12-18,norte,427.9,102.9,2400,12.1,100
RES057-002153,2025-12-18,centro,638.3,126.9,6000,19.3,60
RES057-002154,2025-12-18,sur,618.2,155.7,3600,9.2,100
RES057-002155,2025-12-19,norte,414.9,82.6,2400,11.4,100
RES057-002156,2025-12-19,centro,1074.2,238.9,6000,22.6,100
RES057-002157,2025-12-19,sur,712.8,156.0,3600,10.6,100
RES057-002158,2025-12-20,norte,422.3,91.7,2400,11.0,80
RES057-002159,2025-12-20,centro,,205.9,6000,27.0,100
RES057-002160,2025-12-20,sur,461.4,99.4,3600,11.4,80
RES057-002161,2025-12-21,norte,394.7,89.3,2400,11.6,100
RES057-002162,2025-12-21,centro,824.7,179.0,6000,17.6,80
RES057-002163,2025-12-21,sur,551.9,123.9,3600,17.2,100
RES057-002164,2025-12-22,norte,524.5,117.9,2400,17.4,100
RES057-002165,2025-12-22,centro,984.0,213.1,6000,24.6,80
RES057-002166,2025-12-22,sur,713.9,187.3,3600,16.3,100
RES057-002167,2025-12-23,norte,399.5,85.5,2400,19.2,100
RES057-002168,2025-12-23,centro,1161.5,199.0,6000,25.9,100
RES057-002169,2025-12-23,sur,654.8,133.6,3600,12.9,100
RES057-002170,2025-12-24,norte,328.4,79.9,2400,25.0,60
RES057-002171,2025-12-24,centro,537.6,120.5,6000,9.9,60
RES057-002172,2025-12-24,sur,418.6,103.5,3600,9.5,60
RES057-002173,2025-12-25,norte,505.2,97.3,2400,29.6,100
RES057-002174,2025-12-25,centro,1088.0,222.7,6000,29.7,100
RES057-002175,2025-12-25,sur,603.3,128.1,3600,12.5,100
RES057-002176,2025-12-26,norte,465.6,105.0,2400,23.2,100
RES057-002177,2025-12-26,centro,1072.7,225.4,6000,8.3,100
RES057-002178,2025-12-26,sur,368.7,92.4,3600,14.5,60
RES057-002179,2025-12-27,norte,205.2,39.9,2400,27.7,60
RES057-002180,2025-12-27,centro,660.9,127.7,6000,12.8,60
RES057-002181,2025-12-27,sur,366.8,88.3,3600,28.8,60
RES057-002182,2025-12-28,norte,392.0,83.9,2400,27.5,100
RES057-002183,2025-12-28,centro,1012.3,184.2,6000,14.4,100
RES057-002184,2025-12-28,sur,402.3,93.4,3600,11.4,60
RES057-002185,2025-12-29,norte,256.4,68.0,2400,20.2,60
RES057-002186,2025-12-29,centro,1268.8,251.2,6000,17.8,100
RES057-002187,2025-12-29,sur,573.1,111.6,3600,28.7,80
RES057-002188,2025-12-30,norte,330.5,85.3,2400,14.5,80
RES057-002189,2025-12-30,centro,1091.8,223.4,6000,19.7,100
RES057-002190,2025-12-30,sur,356.5,84.3,3600,11.7,60
RES057-002192,2025-12-31,centro,1019.7,214.7,6000,14.8,100
RES057-002193,2025-12-31,sur,720.3,164.8,3600,17.2,100
RES057-000601,2024-07-19,norte,425.4,124.6,2400,26.7,100
RES057-001027,2024-12-08,norte,239.7,54.1,2400,22.1,60
RES057-001076,2024-12-24,centro,1109.0,207.4,6000,15.7,100
RES057-000059,2024-01-20,centro,1132.2,268.3,6000,16.2,100
RES057-000454,2024-05-31,norte,432.5,94.8,2400,20.0,100
RES057-001678,2025-07-13,norte,430.0,113.0,2400,20.9,100
RES057-000074,2024-01-25,centro,1055.7,214.7,6000,8.3,100
