registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES072-002079,2025-11-23,sur,683.1,166.4,3600,14.0,100
RES072-002080,2025-11-24,norte,504.1,106.3,2400,29.6,100
RES072-002081,2025-11-24,centro,1231.5,244.5,6000,9.3,100
RES072-002082,2025-11-24,sur,421.9,85.8,3600,26.0,60
RES072-002083,2025-11-25,norte,161.1,30.9,2400,22.9,60
RES072-002084,2025-11-25,centro,1132.9,221.7,6000,19.0,100
RES072-002086,2025-11-26,norte,268.1,66.8,2400,19.7,60
RES072-002087,2025-11-26,centro,672.3,100.1,6000,28.5,60
RES072-002088,2025-11-26,sur,375.6,96.5,3600,30.0,60
RES072-002089,2025-11-27,norte,464.1,92.9,2400,27.8,100
RES072-002090,2025-11-27,centro,1097.7,227.1,6000,17.5,100
RES072-002091,2025-11-27,sur,684.7,170.2,3600,8.8,100
RES072-002092,2025-11-28,norte,217.4,55.0,2400,16.8,60
RES072-002093,2025-11-28,centro,1103.3,198.1,6000,22.9,100
RES072-002094,2025-11-28,sur,660.8,120.9,3600,8.5,100
RES072-002095,2025-11-29,norte,450.7,109.0,2400,23.8,100
RES072-002096,2025-11-29,centro,787.0,188.6,6000,12.7,80
RES072-002097,2025-11-29,sur,664.8,167.0,3600,17.0,100
RES072-002098,2025-11-30,norte,458.1,120.1,2400,20.4,100
RES072-002099,2025-11-30,centro,1142.8,216.2,6000,28.2,100
RES072-002100,2025-11-30,sur,411.4,90.7,3600,26.2,60
RES072-002101,2025-12-01,norte,503.1,139.1,2400,24.7,100
RES072-002102,2025-12-01,centro,1230.0,242.7,6000,19.5,100
RES072-002103,2025-12-01,sur,793.2,198.1,3600,23.0,100
RES072-002104,2025-12-02,norte,424.6,114.6,2400,26.7,80
RES072-002105,2025-12-02,centro,1077.5,174.0,6000,14.8,100
RES072-002106,2025-12-02,sur,628.0,162.3,3600,12.9,100
RES072-002107,2025-12-03,norte,270.7,53.1,2400,16.4,80
RES072-002108,2025-12-03,centro,655.9,134.5,6000,19.6,60
RES072-002109,2025-12-03,sur,694.3,160.1,3600,29.4,100
RES072-002110,2025-12-04,norte,310.6,68.1,2400,10.8,80
RES072-002111,2025-12-04,centro,"781,6",117.9,6000,18.4,80
RES072-002112,2025-12-04,sur,583.2,134.4,3600,12.7,80
RES072-002113,2025-12-05,norte,345.5,75.2,2400,20.2,80
RES072-002114,2025-12-05,centro,1041.8,219.9,6000,12.3,100
RES072-002115,2025-12-05,sur,437.0,88.1,3600,14.6,60
RES072-002116,2025-12-06,norte,286.3,67.8,2400,17.1,60
RES072-002117,2025-12-06,centro,847.6,197.2,6000,8.7,80
RES072-002118,2025-12-06,sur,573.2,171.7,3600,23.5,80
RES072-002119,2025-12-07,norte,408.4,80.9,2400,15.4,100
RES072-002120,2025-12-07,centro,892.4,192.4,6000,14.3,80
RES072-002121,2025-12-07,sur,362.8,76.8,3600,29.0,60
RES072-002122,2025-12-08,norte,515.6,108.1,2400,18.8,80
RES072-002123,2025-12-08,centro,1251.2,275.8,6000,28.4,100
RES072-002124,2025-12-08,sur,734.8,146.8,3600,12.0,100
RES072-002125,2025-12-09,norte,436.4,114.0,2400,14.9,100
RES072-002126,2025-12-09,centro,574.1,113.2,6000,16.5,60
RES072-002127,2025-12-09,sur,581.9,122.8,3600,27.6,100
RES072-002128,2025-12-10,norte,380.2,98.9,2400,23.5,80
RES072-002129,2025-12-10,centro,902.9,242.9,6000,28.5,80
RES072-002130,2025-12-10,sur,667.0,128.4,3600,10.1,100
RES072-002131,2025-12-11,norte,365.0,89.3,2400,19.2,80
RES072-002132,2025-12-11,centro,1084.8,231.8,6000,17.8,100
RES072-002133,2025-12-11,sur,679.7,184.4,3600,13.8,100
RES072-002134,2025-12-12,norte,365.6,78.3,2400,16.5,80
RES072-002135,2025-12-12,centro,1056.0,234.0,6000,13.1,100
RES072-002136,2025-12-12,sur,626.7,166.7,3600,24.4,100
RES072-002137,2025-12-13,norte,548.9,127.9,2400,10.3,100
RES072-002139,2025-12-13,sur,519.7,101.5,3600,21.5,80
RES072-002140,2025-12-14,norte,505.8,116.4,2400,12.2,100
RES072-002141,2025-12-14,centro,1141.5,186.9,6000,18.9,100
RES072-002142,2025-12-14,sur,647.9,163.7,3600,9.6,100
RES072-002143,2025-12-15,norte,462.1,124.9,2400,23.8,100
RES072-002144,2025-12-15,centro,1295.1,257.3,6000,11.7,100
RES072-002145,2025-12-15,sur,794.8,182.2,3600,12.8,100
RES072-002146,2025-12-16,norte,470.6,95.1,2400,11.6,100
RES072-002147,2025-12-16,centro,630.2,120.0,6000,29.0,60
RES072-002148,2025-12-16,sur,658.7,171.7,3600,17.2,100
RES072-002149,2025-12-17,norte,346.7,78.6,2400,28.8,100
RES072-002150,2025-12-17,centro,1065.8,247.2,6000,10.4,100
RES072-002151,2025-12-17,sur,678.4,183.5,3600,14.6,100
RES072-002152,2025-12-18,norte,261.7,61.6,2400,27.4,60
RES072-002153,2025-12-18,centro,885.5,137.7,6000,17.3,80
RES072-002154,2025-12-18,sur,725.2,152.3,3600,28.8,100
RES072-002155,2025-12-19,norte,456.8,104.0,2400,27.7,100
RES072-002156,2025-12-19,centro,-999,199.6,6000,21.1,100
RES072-002157,2025-12-19,sur,743.4,136.9,3600,15.7,100
RES072-002158,2025-12-20,norte,260.2,51.3,2400,17.2,80
RES072-002159,2025-12-20,centro,,167.5,6000,20.8,80
RES072-002160,2025-12-20,sur,466.3,100.4,3600,8.1,80
RES072-002161,2025-12-21,norte,268.5,70.4,2400,8.6,60
RES072-002162,2025-12-21,centro,1098.4,205.8,6000,27.7,100
RES072-002163,2025-12-21,sur,557.5,115.1,3600,17.1,80
RES072-002164,2025-12-22,norte,437.2,109.7,2400,16.0,100
RES072-002165,2025-12-22,centro,1188.5,210.7,6000,8.5,100
RES072-002166,2025-12-22,sur,670.7,147.9,3600,11.0,80
RES072-002167,2025-12-23,norte,433.3,127.0,2400,18.3,100
RES072-002168,2025-12-23,centro,625.5,129.5,6000,25.0,60
RES072-002169,2025-12-23,sur,619.7,164.5,3600,24.7,100
RES072-002170,2025-12-24,norte,302.1,77.7,2400,26.1,60
RES072-002171,2025-12-24,centro,575.7,130.3,6000,21.3,60
RES072-002172,2025-12-24,sur,650.1,133.4,3600,17.5,100
RES072-002173,2025-12-25,norte,245.4,54.1,2400,10.8,60
RES072-002174,2025-12-25,centro,1020.7,223.3,6000,22.3,100
RES072-002175,2025-12-25,sur,652.8,130.4,3600,15.7,100
RES072-002176,2025-12-26,norte,437.2,110.1,2400,28.5,100
RES072-002177,2025-12-26,centro,1112.7,255.0,6000,24.1,100
RES072-002178,2025-12-26,sur,434.0,98.3,3600,12.2,80
RES072-002179,2025-12-27,norte,355.8,88.8,2400,14.7,100
RES072-002180,2025-12-27,centro,1052.9,189.0,6000,12.9,100
RES072-002181,2025-12-27,sur,664.0,145.2,3600,23.6,100
RES072-002182,2025-12-28,norte,424.5,101.0,2400,27.7,100
RES072-002183,2025-12-28,centro,614.9,160.3,6000,15.3,60
RES072-002184,2025-12-28,sur,593.0,146.3,3600,17.7,100
RES072-002185,2025-12-29,norte,442.6,96.4,2400,20.0,80
RES072-002186,2025-12-29,centro,1252.7,228.0,6000,27.0,100
RES072-002187,2025-12-29,sur,707.9,157.2,3600,28.5,100
RES072-002188,2025-12-30,norte,361.9,88.1,2400,29.0,100
RES072-002189,2025-12-30,centro,1048.6,202.5,6000,14.2,100
RES072-002190,2025-12-30,sur,567.6,124.7,3600,17.1,100
RES072-002192,2025-12-31,centro,849.5,160.2,6000,17.1,80
RES072-002193,2025-12-31,sur,639.6,151.0,3600,28.6,100
RES072-001279,2025-03-02,norte,421.1,101.1,2400,10.7,100
RES072-001823,2025-08-30,centro,920.1,230.2,6000,27.8,80
RES072-000700,2024-08-21,norte,249.7,65.0,2400,23.7,60
RES072-001214,2025-02-08,centro,1130.2,169.1,6000,13.1,100
RES072-000737,2024-09-02,centro,1264.4,265.4,6000,29.2,100
RES072-001398,2025-04-10,sur,637.2,101.4,3600,23.8,100
RES072-000381,2024-05-06,sur,760.7,156.8,3600,25.8,100
