registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC097-001536,2024-09-06,sur,web,1,1,3,2.4
ENC097-001537,2024-09-06,norte,telefono,1,1,3,1.6
ENC097-001538,2024-09-06,centro,telefono,1,1,4,4.0
ENC097-001539,2024-09-06,sur,web,1,1,3,2.4
ENC097-001540,2024-09-07,norte,telefono,1,0,,1.6
ENC097-001541,2024-09-07,centro,web,1,1,2,4.0
ENC097-001542,2024-09-07,sur,web,1,0,,2.4
ENC097-001543,2024-09-07,norte,web,1,1,2,1.6
ENC097-001544,2024-09-07,centro,web,1,0,,4.0
ENC097-001545,2024-09-07,sur,telefono,1,1,4,2.4
ENC097-001546,2024-09-07,norte,telefono,1,1,3,1.6
ENC097-001547,2024-09-08,centro,telefono,1,0,,4.0
ENC097-001548,2024-09-08,sur,web,1,1,3,2.4
ENC097-001549,2024-09-08,norte,web,1,1,5,1.6
ENC097-001550,2024-09-08,centro,web,1,1,4,4.0
ENC097-001551,2024-09-08,sur,web,1,1,5,2.4
ENC097-001552,2024-09-08,norte,telefono,1,1,4,1.6
ENC097-001553,2024-09-09, CENTRO ,telefono,1,1,2,4.0
ENC097-001554,2024-09-09,sur,telefono,1,0,,2.4
ENC097-001555,2024-09-09,norte,web,1,1,4,1.6
ENC097-001556,2024-09-09,centro,web,1,0,,4.0
ENC097-001557,2024-09-09,sur,telefono,1,1,5,2.4
ENC097-001558,2024-09-09,norte,web,1,1,5,1.6
ENC097-001559,2024-09-10,centro,web,1,0,,4.0
ENC097-001560,2024-09-10,sur,telefono,1,1,3,2.4
ENC097-001561,2024-09-10,norte,telefono,1,1,5,1.6
ENC097-001562,2024-09-10,centro,telefono,1,0,,4.0
ENC097-001563,2024-09-10,sur,web,1,1,3,2.4
ENC097-001564,2024-09-10,norte,telefono,1,1,4,1.6
ENC097-001565,2024-09-11,centro,web,1,0,,4.0
ENC097-001566,2024-09-11,sur,telefono,1,0,,2.4
ENC097-001567,2024-09-11,norte,telefono,1,1,3,1.6
ENC097-001568,2024-09-11,centro,web,1,1,2,4.0
ENC097-001569,2024-09-11,sur,web,1,0,,2.4
ENC097-001570,2024-09-11,norte,web,1,1,3,1.6
ENC097-001571,2024-09-12,centro,web,1,1,3,4.0
ENC097-001572,2024-09-12,sur,telefono,1,0,,2.4
ENC097-001573,2024-09-12,norte,telefono,1,1,3,1.6
ENC097-001574,2024-09-12,centro,telefono,1,0,,4.0
ENC097-001575,2024-09-12,sur,telefono,1,0,,2.4
ENC097-001576,2024-09-12,norte,telefono,1,1,2,1.6
ENC097-001577,2024-09-13,centro,web,1,0,,4.0
ENC097-001578,2024-09-13,sur,telefono,1,1,,2.4
ENC097-001579,2024-09-13,norte,web,1,1,4,1.6
ENC097-001580,2024-09-13,centro,web,1,0,,4.0
ENC097-001581,2024-09-13,sur,web,1,0,,2.4
ENC097-001582,2024-09-13,norte,web,1,0,,1.6
ENC097-001583,2024-09-13,centro,web,1,1,3,4.0
ENC097-001584,2024-09-14,sur,telefono,1,1,4,2.4
ENC097-001585,2024-09-14,norte,telefono,1,1,4,1.6
ENC097-001586,2024-09-14,centro,telefono,1,0,,4.0
ENC097-001587,2024-09-14,sur,web,1,1,3,2.4
ENC097-001588,2024-09-14,norte,web,1,1,4,1.6
ENC097-001589,2024-09-14,centro,telefono,1,1,1,4.0
ENC097-001590,2024-09-15,sur,web,1,1,4,2.4
ENC097-001591,2024-09-15,norte,telefono,1,1,3,1.6
ENC097-001592,2024-09-15,centro,web,1,0,,4.0
ENC097-001593,2024-09-15,sur,telefono,1,1,5,2.4
ENC097-001594,2024-09-15,norte,telefono,1,1,4,1.6
ENC097-001595,2024-09-15,centro,web,1,1,2,4.0
ENC097-001596,2024-09-16,sur,web,1,0,,2.4
ENC097-001597,2024-09-16,norte,telefono,1,1,3,1.6
ENC097-001598,2024-09-16,centro,web,1,0,,4.0
ENC097-001599,2024-09-16,sur,web,1,1,4,2.4
ENC097-001600,2024-09-16,norte,web,1,1,4,1.6
ENC097-001601,2024-09-16,centro,web,1,1,4,4.0
ENC097-001602,2024-09-17,sur,web,1,1,2,2.4
ENC097-001603,2024-09-17,norte,telefono,1,1,4,1.6
ENC097-001604,2024-09-17,centro,telefono,1,1,3,4.0
ENC097-001605,2024-09-17,sur,web,1,1,3,2.4
ENC097-001606,2024-09-17,norte,telefono,1,1,5,1.6
ENC097-001607,2024-09-17,centro,web,1,0,,4.0
ENC097-001608,2024-09-18,sur,web,1,0,,2.4
ENC097-001609,2024-09-18,norte,telefono,1,1,4,1.6
ENC097-001610,2024-09-18,centro,web,1,1,2,4.0
ENC097-001611,2024-09-18,sur,telefono,1,1,4,2.4
ENC097-001612,2024-09-18,norte,web,1,0,,1.6
ENC097-001613,2024-09-18,centro,web,1,0,,4.0
ENC097-001614,2024-09-19,sur,telefono,1,0,,2.4
ENC097-001615,2024-09-19,norte,web,1,1,3,1.6
ENC097-001616,2024-09-19,centro,telefono,1,0,,4.0
ENC097-001617,2024-09-19,sur,web,1,1,3,2.4
ENC097-001618,2024-09-19,norte,web,1,1,5,1.6
ENC097-001619,2024-09-19,centro,web,1,0,,4.0
ENC097-001620,2024-09-19,sur,web,1,1,4,2.4
ENC097-001621,2024-09-20,norte,web,1,1,5,1.6
ENC097-001622,2024-09-20,centro,telefono,1,0,,4.0
ENC097-001623,2024-09-20,sur,web,1,1,4,2.4
ENC097-001624,2024-09-20,norte,telefono,1,1,4,1.6
ENC097-001625,2024-09-20,centro,web,1,0,,4.0
ENC097-001626,2024-09-20,sur,telefono,1,1,4,2.4
ENC097-001627,2024-09-21,norte,telefono,1,1,4,1.6
ENC097-001628,2024-09-21,centro,web,1,0,,4.0
ENC097-001629,2024-09-21,sur,telefono,1,0,,2.4
ENC097-001630,2024-09-21,norte,telefono,1,1,5,1.6
ENC097-001631,2024-09-21,centro,telefono,1,0,,4.0
ENC097-001632,2024-09-21,sur,web,1,1,3,2.4
ENC097-001633,2024-09-22,norte,telefono,1,0,,1.6
ENC097-001634,2024-09-22,centro,telefono,1,1,2,4.0
ENC097-001635,2024-09-22,sur,telefono,1,0,,2.4
ENC097-001636,2024-09-22,norte,web,1,0,,1.6
ENC097-001637,2024-09-22,centro,telefono,1,1,4,4.0
ENC097-001638,2024-09-22,sur,web,1,0,,2.4
ENC097-001639,2024-09-23,norte,telefono,1,0,,1.6
ENC097-001640,2024-09-23,centro,web,1,1,4,4.0
ENC097-001641,2024-09-23,sur,telefono,1,1,4,2.4
ENC097-001642,2024-09-23,norte,web,1,1,3,1.6
ENC097-001643,2024-09-23,centro,web,1,0,,4.0
ENC097-001644,2024-09-23,sur,web,1,1,3,2.4
ENC097-001645,2024-09-24,norte,web,1,1,5,1.6
ENC097-001646,2024-09-24,centro,web,1,0,,4.0
ENC097-001647,2024-09-24,sur,telefono,1,0,,2.4
ENC097-001648,2024-09-24,norte,telefono,1,1,3,1.6
ENC097-001649,2024-09-24,centro,web,1,0,,4.0
ENC097-001650,2024-09-24, SUR ,telefono,1,0,,2.4
ENC097-001651,2024-09-25,norte,telefono,1,0,,1.6
ENC097-001652,2024-09-25,centro,web,1,0,,4.0
ENC097-001653,2024-09-25,sur,web,1,1,3,2.4
ENC097-001654,2024-09-25,norte,telefono,1,1,2,1.6
ENC097-001655,2024-09-25,centro,telefono,1,1,2,4.0
ENC097-001656,2024-09-25,sur,telefono,1,1,4,2.4
ENC097-001657,2024-09-26,norte,telefono,1,1,2,1.6
ENC097-001658,2024-09-26,centro,web,1,1,4,4.0
ENC097-001659,2024-09-26,sur,telefono,1,1,4,2.4
ENC097-001660,2024-09-26,norte,telefono,1,1,5,1.6
ENC097-001661,2024-09-26,centro,web,1,0,,4.0
ENC097-001662,2024-09-26,sur,web,1,0,,2.4
ENC097-001663,2024-09-26,norte,telefono,1,1,4,1.6
ENC097-001664,2024-09-27,centro,web,1,1,2,4.0
ENC097-001665,2024-09-27,sur,telefono,1,1,3,2.4
ENC097-001666,2024-09-27,norte,telefono,1,1,4,1.6
ENC097-001667,2024-09-27,centro,web,1,0,,4.0
ENC097-001668,2024-09-27,sur,web,1,1,3,2.4
ENC097-001669,2024-09-27,norte,web,1,1,5,1.6
ENC097-001670,2024-09-28,centro,web,1,0,,4.0
ENC097-001671,2024-09-28,sur,web,1,0,,2.4
ENC097-001672,2024-09-28,norte,web,1,1,5,1.6
ENC097-001673,2024-09-28,centro,telefono,1,1,3,4.0
ENC097-001674,2024-09-28,sur,web,1,1,2,2.4
ENC097-001675,2024-09-28,norte,telefono,1,1,5,1.6
ENC097-001676,2024-09-29,centro,telefono,1,0,,4.0
ENC097-001677,2024-09-29,sur,telefono,1,1,3,2.4
ENC097-001678,2024-09-29,norte,telefono,1,1,4,1.6
ENC097-001679,2024-09-29,centro,telefono,1,0,,4.0
ENC097-001680,2024-09-29,sur,web,1,0,,2.4
ENC097-001681,2024-09-29,norte,web,1,0,,1.6
ENC097-001682,2024-09-30,centro,telefono,1,0,,4.0
ENC097-001683,2024-09-30,sur,web,1,0,,2.4
ENC097-001684,2024-09-30,norte,web,1,0,,1.6
ENC097-001685,2024-09-30,centro,web,1,0,,4.0
ENC097-001686,2024-09-30,sur,web,1,1,4,2.4
ENC097-001687,2024-09-30,norte,telefono,1,1,5,1.6
ENC097-001688,2024-10-01,centro,web,1,1,2,4.0
ENC097-001689,2024-10-01,sur,web,1,0,,2.4
ENC097-001690,2024-10-01,norte,web,1,1,4,1.6
ENC097-001691,2024-10-01,centro,telefono,1,1,4,4.0
ENC097-001692,2024-10-01,sur,web,1,0,,2.4
ENC097-001693,2024-10-01,norte,web,1,0,,1.6
ENC097-001694,2024-10-02,centro,telefono,1,1,2,4.0
ENC097-001695,2024-10-02,sur,telefono,1,0,,2.4
ENC097-001696,2024-10-02,norte,web,1,1,4,1.6
ENC097-001697,2024-10-02,centro,telefono,1,0,,4.0
ENC097-001698,2024-10-02,sur,web,1,1,4,2.4
ENC097-001699,2024-10-02,norte,web,1,1,5,1.6
ENC097-001700,2024-10-02,centro,web,1,0,,4.0
ENC097-001701,2024-10-03,sur,web,1,0,,2.4
ENC097-001702,2024-10-03,norte,web,1,1,4,1.6
ENC097-001703,2024-10-03,centro,telefono,1,0,,4.0
ENC097-001704,2024-10-03,sur,web,1,1,4,2.4
ENC097-001705,2024-10-03,norte,web,1,1,5,1.6
ENC097-001706,2024-10-03,centro,web,1,0,,4.0
ENC097-001707,2024-10-04,sur,telefono,1,0,,2.4
ENC097-001708,2024-10-04,norte,web,1,0,,1.6
ENC097-001709,2024-10-04,centro,web,1,0,,4.0
ENC097-001710,2024-10-04,sur,web,1,0,,2.4
ENC097-001711,2024-10-04,norte,web,1,1,4,1.6
ENC097-001712,2024-10-04,centro,web,1,1,3,4.0
ENC097-001713,2024-10-05,sur,telefono,1,1,4,2.4
ENC097-001714,2024-10-05,norte,telefono,1,1,4,1.6
ENC097-001715,2024-10-05,centro,web,1,0,,4.0
ENC097-001716,2024-10-05,sur,telefono,1,0,,2.4
ENC097-001717,2024-10-05,norte,telefono,1,1,4,1.6
ENC097-001718,2024-10-05,centro,telefono,1,0,,4.0
ENC097-001719,2024-10-06,sur,web,1,1,5,2.4
ENC097-001720,2024-10-06,norte,telefono,1,1,4,1.6
ENC097-001721,2024-10-06,centro,telefono,1,0,,4.0
ENC097-001722,2024-10-06,sur,telefono,1,1,2,2.4
ENC097-001723,2024-10-06,norte,telefono,1,1,5,1.6
ENC097-001724,2024-10-06,centro,telefono,1,1,2,4.0
ENC097-001725,2024-10-07,sur,telefono,1,0,,2.4
ENC097-001726,2024-10-07,norte,telefono,1,1,4,1.6
ENC097-001727,2024-10-07,centro,web,1,0,,4.0
ENC097-001728,2024-10-07,sur,web,1,1,3,2.4
ENC097-001729,2024-10-07,norte,web,1,1,3,1.6
ENC097-001730,2024-10-07,centro,web,1,0,,4.0
ENC097-001731,2024-10-08,sur,telefono,1,1,3,2.4
ENC097-001732,2024-10-08,norte,telefono,1,1,3,1.6
ENC097-001733,2024-10-08,centro,telefono,1,0,,4.0
ENC097-001734,2024-10-08,sur,web,1,0,,2.4
ENC097-001735,2024-10-08,norte,web,1,0,,1.6
ENC097-001736,2024-10-08,centro,telefono,1,1,3,4.0
ENC097-001737,2024-10-09,sur,telefono,1,0,,2.4
ENC097-001738,2024-10-09,norte,web,1,0,,1.6
ENC097-001739,2024-10-09,centro,web,1,1,3,4.0
ENC097-001740,2024-10-09,sur,web,1,0,,2.4
ENC097-001741,2024-10-09,norte,web,1,1,3,1.6
ENC097-001742,2024-10-09,centro,telefono,1,0,,4.0
ENC097-001743,2024-10-09,sur,telefono,1,1,4,2.4
ENC097-001744,2024-10-10,norte,web,1,1,,1.6
ENC097-001745,2024-10-10,centro,web,1,1,2,4.0
ENC097-001746,2024-10-10,sur,web,1,0,,2.4
ENC097-001747,2024-10-10, NORTE ,telefono,1,1,3,1.6
ENC097-001748,2024-10-10,centro,telefono,1,0,,4.0
ENC097-001749,2024-10-10,sur,web,1,0,,2.4
ENC097-001750,2024-10-11,norte,telefono,1,1,4,1.6
ENC097-001751,2024-10-11,centro,telefono,1,1,3,4.0
ENC097-001752,2024-10-11,sur,web,1,0,,2.4
ENC097-001753,2024-10-11,norte,web,1,0,,1.6
ENC097-001754,2024-10-11,centro,telefono,1,0,,4.0
ENC097-001755,2024-10-11,sur,telefono,1,1,5,2.4
ENC097-001756,2024-10-12,norte,web,1,0,,1.6
ENC097-001757,2024-10-12,centro,web,1,0,,4.0
ENC097-001758,2024-10-12,sur,web,1,0,,2.4
ENC097-001759,2024-10-12,norte,telefono,1,1,4,1.6
ENC097-001760,2024-10-12,centro,telefono,1,1,3,4.0
ENC097-001761,2024-10-12,sur,telefono,1,0,,2.4
ENC097-001762,2024-10-13,norte,telefono,1,0,,1.6
ENC097-001763,2024-10-13,centro,web,1,1,3,4.0
ENC097-001764,2024-10-13,sur,web,1,0,,2.4
ENC097-001765,2024-10-13,norte,web,1,1,3,1.6
ENC097-001766,2024-10-13,centro,web,1,0,,4.0
ENC097-001767,2024-10-13,sur,web,1,1,3,2.4
ENC097-001768,2024-10-14,norte,telefono,1,0,,1.6
ENC097-001769,2024-10-14,centro,web,1,1,4,4.0
ENC097-001770,2024-10-14,sur,web,1,1,3,2.4
ENC097-001771,2024-10-14,norte,web,1,0,,1.6
ENC097-001772,2024-10-14,centro,web,1,0,,4.0
ENC097-001773,2024-10-14,sur,telefono,1,0,,2.4
ENC097-001774,2024-10-15,norte,web,1,1,3,1.6
ENC097-001775,2024-10-15,centro,telefono,1,1,1,4.0
ENC097-001776,2024-10-15,sur,web,1,1,2,2.4
ENC097-001777,2024-10-15,norte,telefono,1,1,5,1.6
ENC097-001778,2024-10-15,centro,web,1,1,3,4.0
ENC097-001779,2024-10-15,sur,web,1,1,5,2.4
ENC097-001780,2024-10-15,norte,web,1,1,4,1.6
ENC097-001781,2024-10-16,centro,web,1,0,,4.0
ENC097-001782,2024-10-16,sur,telefono,1,0,,2.4
ENC097-001783,2024-10-16,norte,web,1,1,4,1.6
ENC097-001784,2024-10-16,centro,web,1,0,,4.0
ENC097-001785,2024-10-16,sur,telefono,1,0,,2.4
ENC097-001786,2024-10-16,norte,telefono,1,0,,1.6
ENC097-001787,2024-10-17,centro,telefono,1,1,3,4.0
ENC097-001788,2024-10-17,sur,web,1,0,,2.4
ENC097-001789,2024-10-17,norte,web,1,1,4,1.6
ENC097-001790,2024-10-17,centro,web,1,0,,4.0
ENC097-001791,2024-10-17,sur,web,1,1,5,2.4
ENC097-001792,2024-10-17,norte,web,1,0,,1.6
ENC097-001793,2024-10-18,centro,telefono,1,1,4,4.0
ENC097-001794,2024-10-18,sur,telefono,1,1,2,2.4
ENC097-001795,2024-10-18,norte,web,1,1,5,1.6
ENC097-001796,2024-10-18,centro,telefono,1,0,,4.0
ENC097-001797,2024-10-18,sur,web,1,0,,2.4
ENC097-001798,2024-10-18,norte,web,1,1,3,1.6
ENC097-001799,2024-10-19,centro,telefono,1,0,,4.0
ENC097-001800,2024-10-19,sur,telefono,1,1,4,2.4
ENC097-001801,2024-10-19,norte,web,1,1,5,1.6
ENC097-001802,2024-10-19,centro,web,1,0,,4.0
ENC097-001803,2024-10-19,sur,web,1,0,,2.4
ENC097-001804,2024-10-19,norte,telefono,1,1,5,1.6
ENC097-001805,2024-10-20,centro,telefono,1,0,,4.0
ENC097-001806,2024-10-20,sur,web,1,1,5,2.4
ENC097-001807,2024-10-20,norte,web,1,1,4,1.6
ENC097-001808,2024-10-20,centro,telefono,1,1,2,4.0
ENC097-001809,2024-10-20,sur,telefono,1,0,,2.4
ENC097-001810,2024-10-20,norte,telefono,1,1,5,1.6
ENC097-001811,2024-10-21,centro,telefono,1,0,,4.0
ENC097-001812,2024-10-21,sur,web,1,1,3,2.4
ENC097-001813,2024-10-21,norte,web,1,1,3,1.6
ENC097-001814,2024-10-21,centro,telefono,1,1,3,4.0
ENC097-001815,2024-10-21,sur,telefono,1,1,5,2.4
ENC097-001816,2024-10-21,norte,web,1,1,4,1.6
ENC097-001817,2024-10-21,centro,telefono,1,1,1,4.0
ENC097-001818,2024-10-22,sur,web,1,1,4,2.4
ENC097-001819,2024-10-22,norte,telefono,1,1,5,1.6
ENC097-001820,2024-10-22,centro,telefono,1,0,,4.0
ENC097-001821,2024-10-22,sur,telefono,1,1,4,2.4
ENC097-001822,2024-10-22,norte,telefono,1,1,3,1.6
ENC097-001823,2024-10-22,centro,telefono,1,0,,4.0
ENC097-001824,2024-10-23,sur,telefono,1,0,,2.4
ENC097-001825,2024-10-23,norte,telefono,1,1,5,1.6
ENC097-001826,2024-10-23,centro,web,1,1,3,4.0
ENC097-001827,2024-10-23,sur,telefono,1,1,,2.4
ENC097-001828,2024-10-23,norte,telefono,1,1,5,1.6
ENC097-001829,2024-10-23,centro,telefono,1,0,,4.0
ENC097-001830,2024-10-24,sur,web,1,0,,2.4
ENC097-001831,2024-10-24,norte,web,1,1,5,1.6
ENC097-001832,2024-10-24,centro,web,1,0,,4.0
ENC097-001833,2024-10-24,sur,telefono,1,1,4,2.4
ENC097-001834,2024-10-24,norte,web,1,0,,1.6
ENC097-001835,2024-10-24,centro,web,1,0,,4.0
ENC097-001836,2024-10-25,sur,telefono,1,0,,2.4
ENC097-001837,2024-10-25,norte,web,1,1,4,1.6
ENC097-001838,2024-10-25,centro,telefono,1,0,,4.0
ENC097-001839,2024-10-25,sur,telefono,1,1,4,2.4
ENC097-001840,2024-10-25,norte,web,1,0,,1.6
ENC097-001841,2024-10-25,centro,web,1,1,4,4.0
ENC097-001842,2024-10-26,sur,telefono,1,0,,2.4
ENC097-001843,2024-10-26,norte,web,1,1,3,1.6
ENC097-001844,2024-10-26, CENTRO ,web,1,0,,4.0
ENC097-001845,2024-10-26,sur,web,1,1,3,2.4
ENC097-001846,2024-10-26,norte,telefono,1,1,4,1.6
ENC097-001847,2024-10-26,centro,web,1,0,,4.0
ENC097-001848,2024-10-27,sur,web,1,0,,2.4
ENC097-001849,2024-10-27,norte,web,1,0,,1.6
ENC097-001850,2024-10-27,centro,telefono,1,1,1,4.0
ENC097-001851,2024-10-27,sur,telefono,1,1,3,2.4
ENC097-001852,2024-10-27,norte,web,1,1,5,1.6
ENC097-001853,2024-10-27,centro,telefono,1,0,,4.0
ENC097-001854,2024-10-28,sur,web,1,1,2,2.4
ENC097-001855,2024-10-28,norte,telefono,1,1,3,1.6
ENC097-001856,2024-10-28,centro,web,1,1,3,4.0
ENC097-001857,2024-10-28,sur,telefono,1,1,3,2.4
ENC097-001858,2024-10-28,norte,telefono,1,1,3,1.6
ENC097-001859,2024-10-28,centro,telefono,1,1,2,4.0
ENC097-001860,2024-10-28,sur,telefono,1,1,3,2.4
ENC097-001861,2024-10-29,norte,telefono,1,0,,1.6
ENC097-001862,2024-10-29,centro,web,1,1,4,4.0
ENC097-001863,2024-10-29,sur,telefono,1,0,,2.4
ENC097-001864,2024-10-29,norte,web,1,1,5,1.6
ENC097-001865,2024-10-29,centro,telefono,1,0,,4.0
ENC097-001866,2024-10-29,sur,web,1,1,5,2.4
ENC097-001867,2024-10-30,norte,telefono,1,1,4,1.6
ENC097-001868,2024-10-30,centro,telefono,1,0,,4.0
ENC097-001869,2024-10-30,sur,telefono,1,1,5,2.4
ENC097-001870,2024-10-30,norte,telefono,1,1,4,1.6
ENC097-001871,2024-10-30,centro,web,1,0,,4.0
ENC097-001872,2024-10-30,sur,telefono,1,0,,2.4
ENC097-001873,2024-10-31,norte,web,1,1,5,1.6
ENC097-001874,2024-10-31,centro,web,1,1,2,4.0
ENC097-001875,2024-10-31,sur,telefono,1,1,3,2.4
ENC097-001876,2024-10-31,norte,telefono,1,0,,1.6
ENC097-001877,2024-10-31,centro,web,1,0,,4.0
ENC097-001878,2024-10-31,sur,telefono,1,0,,2.4
ENC097-001879,2024-11-01,norte,telefono,1,1,4,1.6
ENC097-001880,2024-11-01,centro,telefono,1,0,,4.0
ENC097-001881,2024-11-01,sur,telefono,1,0,,2.4
ENC097-001882,2024-11-01,norte,web,1,1,2,1.6
ENC097-001883,2024-11-01,centro,telefono,1,1,2,4.0
ENC097-001884,2024-11-01,sur,telefono,1,0,,2.4
ENC097-001885,2024-11-02,norte,telefono,1,1,4,1.6
ENC097-001886,2024-11-02,centro,web,1,1,1,4.0
ENC097-001887,2024-11-02,sur,telefono,1,1,3,2.4
ENC097-001888,2024-11-02,norte,web,1,1,3,1.6
ENC097-001889,2024-11-02,centro,telefono,1,1,2,4.0
ENC097-001890,2024-11-02,sur,web,1,0,,2.4
ENC097-001891,2024-11-03,norte,web,1,1,4,1.6
ENC097-001892,2024-11-03,centro,web,1,1,1,4.0
ENC097-001893,2024-11-03,sur,telefono,1,0,,2.4
ENC097-001894,2024-11-03,norte,web,1,1,3,1.6
ENC097-001895,2024-11-03,centro,telefono,1,1,3,4.0
ENC097-001896,2024-11-03,sur,telefono,1,0,,2.4
ENC097-001897,2024-11-03,norte,telefono,1,1,3,1.6
ENC097-001898,2024-11-04,centro,web,1,1,2,4.0
ENC097-001899,2024-11-04,sur,web,1,1,4,2.4
ENC097-001900,2024-11-04,norte,web,1,0,,1.6
ENC097-001901,2024-11-04,centro,web,1,0,,4.0
ENC097-001902,2024-11-04,sur,telefono,1,1,3,2.4
ENC097-001903,2024-11-04,norte,telefono,1,0,,1.6
ENC097-001904,2024-11-05,centro,telefono,1,0,,4.0
ENC097-001905,2024-11-05,sur,telefono,1,1,4,2.4
ENC097-001906,2024-11-05,norte,web,1,0,,1.6
ENC097-001907,2024-11-05,centro,web,1,1,2,4.0
ENC097-001908,2024-11-05,sur,telefono,1,1,3,2.4
ENC097-001909,2024-11-05,norte,telefono,1,1,5,1.6
ENC097-001910,2024-11-06,centro,telefono,1,1,,4.0
ENC097-001911,2024-11-06,sur,web,1,1,3,2.4
ENC097-001912,2024-11-06,norte,telefono,1,1,5,1.6
ENC097-001913,2024-11-06,centro,telefono,1,1,5,4.0
ENC097-001914,2024-11-06,sur,web,1,1,5,2.4
ENC097-001915,2024-11-06,norte,telefono,1,0,,1.6
ENC097-001916,2024-11-07,centro,telefono,1,1,1,4.0
ENC097-001917,2024-11-07,sur,telefono,1,0,,2.4
ENC097-001918,2024-11-07,norte,telefono,1,1,2,1.6
ENC097-001919,2024-11-07,centro,telefono,1,1,4,4.0
ENC097-001920,2024-11-07,sur,web,1,1,2,2.4
ENC097-001921,2024-11-07,norte,telefono,1,1,3,1.6
ENC097-001922,2024-11-08,centro,telefono,1,1,5,4.0
ENC097-001923,2024-11-08,sur,web,1,0,,2.4
ENC097-001924,2024-11-08,norte,telefono,1,1,3,1.6
ENC097-001925,2024-11-08,centro,web,1,1,4,4.0
ENC097-001926,2024-11-08,sur,web,1,1,3,2.4
ENC097-001927,2024-11-08,norte,web,1,0,,1.6
ENC097-001928,2024-11-09,centro,telefono,1,0,,4.0
ENC097-001929,2024-11-09,sur,telefono,1,1,3,2.4
ENC097-001930,2024-11-09,norte,telefono,1,0,,1.6
ENC097-001931,2024-11-09,centro,telefono,1,0,,4.0
ENC097-001932,2024-11-09,sur,web,1,1,4,2.4
ENC097-001933,2024-11-09,norte,web,1,0,,1.6
ENC097-001934,2024-11-10,centro,web,1,1,4,4.0
ENC097-001935,2024-11-10,sur,telefono,1,1,3,2.4
ENC097-001936,2024-11-10,norte,web,1,1,4,1.6
ENC097-001937,2024-11-10,centro,telefono,1,0,,4.0
ENC097-001938,2024-11-10,sur,telefono,1,1,3,2.4
ENC097-001939,2024-11-10,norte,telefono,1,0,,1.6
ENC097-001940,2024-11-10,centro,telefono,1,0,,4.0
ENC097-001941,2024-11-11, SUR ,web,1,1,2,2.4
ENC097-001942,2024-11-11,norte,telefono,1,1,2,1.6
ENC097-001943,2024-11-11,centro,telefono,1,0,,4.0
ENC097-001944,2024-11-11,sur,web,1,1,4,2.4
ENC097-001945,2024-11-11,norte,web,1,1,4,1.6
ENC097-001946,2024-11-11,centro,telefono,1,1,3,4.0
ENC097-001947,2024-11-12,sur,telefono,1,0,,2.4
ENC097-001948,2024-11-12,norte,web,1,1,4,1.6
ENC097-001949,2024-11-12,centro,telefono,1,1,1,4.0
ENC097-001950,2024-11-12,sur,web,1,1,3,2.4
ENC097-001951,2024-11-12,norte,telefono,1,0,,1.6
ENC097-001952,2024-11-12,centro,web,1,1,3,4.0
ENC097-001953,2024-11-13,sur,web,1,0,,2.4
ENC097-001954,2024-11-13,norte,web,1,1,2,1.6
ENC097-001955,2024-11-13,centro,telefono,1,0,,4.0
ENC097-001956,2024-11-13,sur,web,1,1,4,2.4
ENC097-001957,2024-11-13,norte,web,1,1,4,1.6
ENC097-001958,2024-11-13,centro,telefono,1,1,1,4.0
ENC097-001959,2024-11-14,sur,web,1,0,,2.4
ENC097-001960,2024-11-14,norte,telefono,1,1,5,1.6
ENC097-001961,2024-11-14,centro,telefono,1,1,4,4.0
ENC097-001962,2024-11-14,sur,telefono,1,1,3,2.4
ENC097-001963,2024-11-14,norte,web,1,1,5,1.6
ENC097-001964,2024-11-14,centro,telefono,1,1,3,4.0
ENC097-001965,2024-11-15,sur,web,1,0,,2.4
ENC097-001966,2024-11-15,norte,telefono,1,1,5,1.6
ENC097-001967,2024-11-15,centro,web,1,0,,4.0
ENC097-001968,2024-11-15,sur,telefono,1,0,,2.4
ENC097-001969,2024-11-15,norte,telefono,1,0,,1.6
ENC097-001970,2024-11-15,centro,web,1,1,3,4.0
ENC097-001971,2024-11-16,sur,web,1,0,,2.4
ENC097-001972,2024-11-16,norte,web,1,1,4,1.6
ENC097-001973,2024-11-16,centro,web,1,1,2,4.0
ENC097-001974,2024-11-16,sur,web,1,1,4,2.4
ENC097-001975,2024-11-16,norte,telefono,1,1,5,1.6
ENC097-001976,2024-11-16,centro,web,1,0,,4.0
ENC097-001977,2024-11-16,sur,telefono,1,0,,2.4
ENC097-001978,2024-11-17,norte,web,1,1,3,1.6
ENC097-001979,2024-11-17,centro,telefono,1,0,,4.0
ENC097-001980,2024-11-17,sur,telefono,1,0,,2.4
ENC097-001981,2024-11-17,norte,web,1,0,,1.6
ENC097-001982,2024-11-17,centro,web,1,1,4,4.0
ENC097-001983,2024-11-17,sur,telefono,1,1,3,2.4
ENC097-001984,2024-11-18,norte,web,1,1,4,1.6
ENC097-001985,2024-11-18,centro,web,1,1,5,4.0
ENC097-001986,2024-11-18,sur,web,1,1,4,2.4
ENC097-001987,2024-11-18,norte,web,1,1,5,1.6
ENC097-001988,2024-11-18,centro,web,1,0,,4.0
ENC097-001989,2024-11-18,sur,telefono,1,1,4,2.4
ENC097-001990,2024-11-19,norte,web,1,1,4,1.6
ENC097-001991,2024-11-19,centro,web,1,1,1,4.0
