registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT081-001750,2025-03-02,S1,presencial,62.7,12.6,17.9,9.3,1
NOT081-001751,2025-03-02,S2,virtual,85.4,5.6,8.5,4.0,3
NOT081-001752,2025-03-02,S3,virtual,67.2,11.9,9.9,8.1,1
NOT081-001753,2025-03-02,S1,presencial,83.9,13.0,10.5,0.0,1
NOT081-001754,2025-03-03,S2,presencial,92.0,11.3,12.2,10.5,0
NOT081-001755,2025-03-03,S3,presencial,60.8,7.2,7.2,2.0,2
NOT081-001756,2025-03-03,S1,virtual,96.8,8.8,8.8,0.6,8
NOT081-001757,2025-03-03,S2,presencial,76.8,10.4,8.1,1.3,2
NOT081-001758,2025-03-04,S3,virtual,50.1,12.0,9.9,7.9,3
NOT081-001759,2025-03-04,S1,presencial,50.2,9.9,6.2,3.3,5
NOT081-001760,2025-03-04,S2,virtual,59.7,8.3,10.0,5.5,10
NOT081-001761,2025-03-04,S3,virtual,97.2,6.9,12.7,8.3,9
NOT081-001762,2025-03-05,S1,virtual,83.1,13.2,15.2,5.1,0
NOT081-001763,2025-03-05,S2,presencial,60.4,12.0,10.3,1.0,1
NOT081-001764,2025-03-05,S3,virtual,83.6,6.6,8.2,2.7,9
NOT081-001765,2025-03-05,S1,virtual,68.2,8.7,8.1,5.0,10
NOT081-001766,2025-03-06,S2,virtual,62.3,8.7,11.9,8.4,7
NOT081-001767,2025-03-06,S3,presencial,69.0,11.8,13.7,5.8,2
NOT081-001768,2025-03-06,S1,virtual,60.6,9.2,7.8,8.3,6
NOT081-001769,2025-03-06,S2,virtual,87.7,10.0,8.6,3.7,0
NOT081-001770,2025-03-07,S3,virtual,75.9,8.7,7.4,2.1,8
NOT081-001771,2025-03-07,S1,virtual,77.2,12.2,9.7,12.0,0
NOT081-001772,2025-03-07,S2,presencial,85.7,9.0,13.4,3.3,9
NOT081-001773,2025-03-07,S3,virtual,76.7,10.4,9.9,3.5,2
NOT081-001774,2025-03-08,S1,presencial,100,6.9,8.3,0.6,2
NOT081-001775,2025-03-08,S2,virtual,68.8,11.7,12.6,3.6,0
NOT081-001776,2025-03-08,S3,presencial,69.2,11.1,14.1,2.4,0
NOT081-001777,2025-03-08,S1,presencial,48.8,14.1,11.9,0.2,3
NOT081-001778,2025-03-08,S2,presencial,67.4,10.4,9.6,0.5,2
NOT081-001779,2025-03-09,S3,virtual,63.2,13.0,13.1,10.9,0
NOT081-001780,2025-03-09,S1,presencial,67.3,8.6,10.0,4.0,6
NOT081-001781,2025-03-09,S2,virtual,71.4,11.7,11.5,4.6,3
NOT081-001782,2025-03-09,S3,virtual,100,11.8,15.3,8.2,3
NOT081-001783,2025-03-10,S1,presencial,80.4,6.2,9.0,9.4,6
NOT081-001784,2025-03-10,S2,presencial,86.6,11.5,15.0,7.2,3
NOT081-001785,2025-03-10,S3,presencial,80.0,9.6,8.1,4.6,8
NOT081-001786,2025-03-10,S1,virtual,70.9,8.4,10.1,4.9,6
NOT081-001787,2025-03-11,S2,virtual,99.7,10.4,10.8,10.4,0
NOT081-001788,2025-03-11,S3,presencial,98.8,5.4,10.5,0.4,9
NOT081-001789,2025-03-11,S1,presencial,79.2,8.3,6.0,5.1,10
NOT081-001790,2025-03-11,S2,virtual,89.5,13.7,13.3,1.5,3
NOT081-001791,2025-03-12,S3,presencial,69.6,10.6,12.2,3.8,3
NOT081-001792,2025-03-12,S1,virtual,85.2,9.1,10.8,5.3,10
NOT081-001793,2025-03-12,S2,presencial,74.7,12.7,12.6,9.2,1
NOT081-001794,2025-03-12,S3,virtual,63.1,11.2,12.6,4.6,1
NOT081-001795,2025-03-13,S1,virtual,77.1,7.8,11.0,5.2,8
NOT081-001796,2025-03-13,S2,virtual,100,13.4,13.0,9.8,1
NOT081-001797,2025-03-13,S3,virtual,72.8,8.5,9.5,1.5,2
NOT081-001798,2025-03-13,S1,virtual,100,15.5,15.0,5.8,2
NOT081-001799,2025-03-14,S2,presencial,76.8,16.4,19.1,7.6,1
NOT081-001800,2025-03-14,S3,presencial,83.1,10.7,10.8,6.5,3
NOT081-001801,2025-03-14,S1,virtual,71.8,9.7,9.1,8.1,8
NOT081-001802,2025-03-14,S2,presencial,68.4,7.5,9.0,9.7,9
NOT081-001803,2025-03-15,S3,presencial,75.1,10.3,11.7,1.4,1
NOT081-001804,2025-03-15,S1,virtual,52.2,12.0,11.5,6.0,1
NOT081-001805,2025-03-15,S2,virtual,88.6,18.4,17.1,2.0,3
NOT081-001806,2025-03-15,S3,presencial,100,9.6,9.8,3.7,10
NOT081-001807,2025-03-16,S1,virtual,73.3,12.6,13.0,4.0,3
NOT081-001808,2025-03-16,S2,presencial,52.2,9.0,8.7,11.3,3
NOT081-001809,2025-03-16,S3,presencial,100,14.2,14.3,8.7,1
NOT081-001810,2025-03-16,S1,presencial,84.1,12.7,12.3,7.0,2
NOT081-001811,2025-03-17,S2,presencial,68.5,9.1,9.8,2.6,6
NOT081-001812,2025-03-17,S3,presencial,97.3,9.6,8.8,8.9,3
NOT081-001813,2025-03-17,S1,virtual,69.7,8.7,11.9,11.6,7
NOT081-001814,2025-03-17,S2,virtual,81.7,10.9,12.0,10.7,0
NOT081-001815,2025-03-18,S3,virtual,99.2,11.5,15.4,8.9,2
NOT081-001816,2025-03-18,S1,presencial,74.6,13.9,7.8,1.3,3
NOT081-001817,2025-03-18,S2,presencial,90.3,6.5,9.6,0.5,2
NOT081-001818,2025-03-18,S3,virtual,70.1,13.8,9.6,3.5,2
NOT081-001819,2025-03-18,S1,virtual,85.9,6.5,11.9,2.4,5
NOT081-001820,2025-03-19,S2,presencial,100,15.6,16.1,5.5,3
NOT081-001821,2025-03-19,S3,virtual,77.7,15.1,11.5,2.1,3
NOT081-001822,2025-03-19,S1,presencial,58.1,10.6,8.7,10.5,2
NOT081-001823,2025-03-19,S2,virtual,84.6,16.1,14.1,4.5,3
NOT081-001824,2025-03-20,S3,presencial,88.4,16.3,14.7,1.4,3
NOT081-001825,2025-03-20,S1,presencial,70.5,12.8,12.2,10.1,1
NOT081-001826,2025-03-20,S2,presencial,93.8,9.0,8.4,3.5,2
NOT081-001827,2025-03-20,S3,virtual,82.7,13.5,,9.9,3
NOT081-001828,2025-03-21,S1,presencial,83.6,14.5,15.2,0.6,1
NOT081-001829,2025-03-21,S2,virtual,54.8,11.8,10.7,8.4,0
NOT081-001830,2025-03-21,S3,virtual,74.5,8.0,8.5,10.4,8
NOT081-001831,2025-03-21,S1,virtual,73.9,16.1,15.1,11.0,1
NOT081-001832,2025-03-22,S2,virtual,64.8,7.7,10.0,10.7,8
NOT081-001833,2025-03-22,S3,presencial,100,11.6,13.6,7.4,1
NOT081-001834,2025-03-22,S1,presencial,61.8,14.9,13.0,4.4,3
NOT081-001835,2025-03-22,S2,virtual,93.6,9.7,12.0,1.3,7
NOT081-001836,2025-03-23,S3,presencial,68.7,6.1,8.9,11.4,5
NOT081-001837,2025-03-23,S1,presencial,99.6,15.0,17.4,1.5,2
NOT081-001838,2025-03-23,S2,presencial,80.2,8.5,10.3,5.4,10
NOT081-001839,2025-03-23,S3,virtual,56.4,10.7,3.7,7.4,3
NOT081-001840,2025-03-24,S1,presencial,75.6,15.0,12.8,8.4,0
NOT081-001841,2025-03-24,S2,presencial,69.2,13.8,12.0,1.4,1
NOT081-001842,2025-03-24,S3,presencial,100,9.8,12.3,5.8,4
NOT081-001843,2025-03-24,S1,virtual,89.4,10.6,9.3,1.7,3
NOT081-001844,2025-03-25,S2, VIRTUAL ,84.7,9.8,10.6,4.0,3
NOT081-001845,2025-03-25,S3,virtual,93.1,7.1,9.2,4.9,7
NOT081-001846,2025-03-25,S1,virtual,100,13.5,13.7,3.5,2
NOT081-001847,2025-03-25,S2,presencial,87.9,6.3,5.4,3.1,8
NOT081-001848,2025-03-26,S3,presencial,56.7,13.5,13.4,6.0,2
NOT081-001849,2025-03-26,S1,virtual,90.7,16.9,18.1,10.4,0
NOT081-001850,2025-03-26,S2,virtual,51.3,12.3,15.1,2.0,3
NOT081-001851,2025-03-26,S3,virtual,98.9,13.3,14.8,3.0,2
NOT081-001852,2025-03-27,S1,presencial,40.2,4.9,9.6,7.4,3
NOT081-001853,2025-03-27,S2,virtual,100,12.4,15.8,8.0,2
NOT081-001854,2025-03-27,S3,presencial,55.6,13.1,12.0,6.7,0
NOT081-001855,2025-03-27,S1,virtual,76.0,14.2,15.2,11.7,3
NOT081-001856,2025-03-28,S2,presencial,72.4,13.1,10.4,4.5,1
NOT081-001857,2025-03-28,S3,virtual,70.4,20,18.3,4.4,0
NOT081-001858,2025-03-28,S1,virtual,85.1,8.8,6.1,8.3,8
NOT081-001859,2025-03-28,S2,presencial,82.0,11.2,13.2,11.0,1
NOT081-001860,2025-03-28,S3,virtual,70.4,10.2,11.5,12.0,3
NOT081-001861,2025-03-29,S1,virtual,97.5,11.2,13.3,8.9,0
NOT081-001862,2025-03-29,S2,virtual,72.9,10.1,13.7,2.2,2
NOT081-001863,2025-03-29,S3,presencial,85.0,8.6,10.6,2.1,8
NOT081-001864,2025-03-29,S1,virtual,75.1,10.8,10.7,1.7,1
NOT081-001865,2025-03-30,S2,virtual,97.1,14.7,14.0,8.5,3
NOT081-001866,2025-03-30,S3,presencial,76.8,10.0,10.4,9.6,3
NOT081-001867,2025-03-30,S1,presencial,74.9,13.1,12.6,5.5,1
NOT081-001868,2025-03-30,S2,virtual,62.7,11.3,13.7,11.6,2
NOT081-001869,2025-03-31,S3,virtual,63.7,10.3,13.3,6.9,3
NOT081-001870,2025-03-31,S1,virtual,99.5,7.2,11.6,5.4,5
NOT081-001871,2025-03-31,S2,presencial,75.1,14.2,14.4,11.4,2
NOT081-001872,2025-03-31,S3,virtual,77.3,10.2,12.8,8.6,2
NOT081-001873,2025-04-01,S1,presencial,85.8,10.0,10.1,3.9,1
NOT081-001874,2025-04-01,S2,presencial,57.2,14.6,16.3,9.3,0
NOT081-001875,2025-04-01,S3,virtual,72.2,10.6,11.6,8.6,3
NOT081-001876,2025-04-01,S1,presencial,67.5,12.0,9.4,1.3,2
NOT081-001877,2025-04-02,S2,presencial,80.9,8.7,10.4,10.8,9
NOT081-001878,2025-04-02,S3,virtual,66.3,11.2,7.4,3.9,0
NOT081-001879,2025-04-02,S1,virtual,64.4,11.2,11.2,4.7,3
NOT081-001880,2025-04-02,S2,presencial,72.8,12.9,12.5,8.3,1
NOT081-001881,2025-04-03,S3,presencial,32.4,8.9,6.7,11.0,3
NOT081-001882,2025-04-03,S1,virtual,57.4,12.6,11.7,3.6,1
NOT081-001883,2025-04-03,S2,virtual,100,15.6,17.8,9.4,0
NOT081-001884,2025-04-03,S3,virtual,62.9,8.8,8.5,7.7,3
NOT081-001885,2025-04-04,S1,virtual,100,10.5,12.5,10.2,1
NOT081-001886,2025-04-04,S2,presencial,77.1,8.6,8.6,4.7,10
NOT081-001887,2025-04-04,S3,virtual,82.4,11.5,14.9,11.8,2
NOT081-001888,2025-04-04,S1,presencial,75.3,12.2,9.5,4.9,3
NOT081-001889,2025-04-05,S2,virtual,77.7,10.0,13.9,10.6,2
NOT081-001890,2025-04-05,S3,virtual,98.7,8.4,10.1,8.5,9
NOT081-001891,2025-04-05,S1,virtual,90.4,2.8,4.7,8.5,6
NOT081-001892,2025-04-05,S2,presencial,74.2,13.0,10.1,0.8,1
NOT081-001893,2025-04-06,S3,virtual,83.2,11.1,9.3,1.2,3
NOT081-001894,2025-04-06,S1,virtual,45.7,11.5,8.4,1.8,1
NOT081-001895,2025-04-06,S2,presencial,100,10.3,9.4,0.8,0
NOT081-001896,2025-04-06,S3,virtual,80.4,8.5,12.4,11.6,6
NOT081-001897,2025-04-06,S1,virtual,72.8,17.5,17.0,7.1,0
NOT081-001898,2025-04-07,S2,presencial,74.0,14.3,10.3,5.9,2
NOT081-001899,2025-04-07,S3,virtual,80.9,8.5,11.6,5.0,2
NOT081-001900,2025-04-07,S1,presencial,85.5,9.7,"13,6",5.5,7
NOT081-001901,2025-04-07,S2,virtual,76.9,10.8,10.5,10.3,0
NOT081-001902,2025-04-08,S3,virtual,79.7,3.8,6.1,4.8,10
NOT081-001903,2025-04-08,S1,virtual,58.6,15.3,15.9,9.2,2
NOT081-001904,2025-04-08,S2,presencial,76.1,10.8,10.9,10.2,2
NOT081-001905,2025-04-08,S3,presencial,84.2,7.8,9.7,1.0,3
NOT081-001906,2025-04-09,S1,presencial,70.4,11.9,9.5,10.5,1
NOT081-001907,2025-04-09,S2,presencial,77.9,10.1,10.9,0.7,2
NOT081-001908,2025-04-09,S3,virtual,88.8,10.4,7.7,7.4,0
NOT081-001909,2025-04-09,S1,virtual,74.7,10.0,11.4,0.5,2
NOT081-001910,2025-04-10,S2,virtual,100,10.9,,2.2,1
NOT081-001911,2025-04-10,S3,presencial,84.6,4.7,9.8,2.5,5
NOT081-001912,2025-04-10,S1,virtual,75.5,8.6,10.5,4.8,8
NOT081-001913,2025-04-10,S2,presencial,78.7,6.0,13.0,11.2,6
NOT081-001914,2025-04-11,S3,virtual,67.8,13.1,13.8,7.0,0
NOT081-001915,2025-04-11,S1,virtual,56.7,13.1,9.8,11.3,3
NOT081-001916,2025-04-11,S2,presencial,96.0,9.9,7.7,0.1,3
NOT081-001917,2025-04-11,S3,presencial,62.0,14.8,9.9,4.9,0
NOT081-001918,2025-04-12,S1,presencial,76.0,14.1,11.7,4.4,3
NOT081-001919,2025-04-12,S2,virtual,76.1,13.2,8.8,3.1,2
NOT081-001920,2025-04-12,S3,presencial,87.4,8.6,11.9,5.6,7
NOT081-001921,2025-04-12,S1,virtual,98.0,20,20,3.5,3
NOT081-001922,2025-04-13,S2,presencial,66.4,15.5,12.9,7.1,3
NOT081-001923,2025-04-13,S3,presencial,92.2,11.0,15.9,8.3,2
NOT081-001924,2025-04-13,S1,presencial,88.5,10.7,7.8,2.2,3
NOT081-001925,2025-04-13,S2,presencial,70.8,7.0,9.8,3.4,3
NOT081-001926,2025-04-14,S3,presencial,67.5,16.1,10.0,0.2,1
NOT081-001927,2025-04-14,S1,virtual,89.5,10.6,8.9,9.9,3
NOT081-001928,2025-04-14,S2,virtual,84.1,7.7,10.5,3.2,3
NOT081-001929,2025-04-14,S3,presencial,70.1,9.5,10.7,10.8,10
NOT081-001930,2025-04-15,S1,presencial,100,15.7,17.3,2.5,3
NOT081-001931,2025-04-15,S2,virtual,70.1,11.2,14.6,9.8,1
NOT081-001932,2025-04-15,S3,virtual,68.2,11.6,9.2,11.7,0
NOT081-001933,2025-04-15,S1,virtual,87.5,9.3,13.2,11.3,8
NOT081-001934,2025-04-16,S2,virtual,77.7,11.8,16.5,8.9,2
NOT081-001935,2025-04-16,S3,presencial,70.5,5.7,10.3,3.0,8
NOT081-001936,2025-04-16,S1,presencial,100,16.8,16.9,10.9,3
NOT081-001937,2025-04-16,S2,virtual,51.1,7.8,8.9,9.3,6
NOT081-001938,2025-04-16,S3,presencial,93.5,11.5,14.0,6.3,2
NOT081-001939,2025-04-17,S1,virtual,83.5,17.8,12.2,7.8,3
NOT081-001940,2025-04-17,S2,presencial,64.4,7.9,9.1,3.1,9
NOT081-001941,2025-04-17,S3, VIRTUAL ,82.8,8.6,15.0,0.6,10
NOT081-001942,2025-04-17,S1,virtual,97.3,6.1,10.2,5.4,5
NOT081-001943,2025-04-18,S2,virtual,93.8,11.5,11.8,4.6,1
NOT081-001944,2025-04-18,S3,presencial,80.5,7.0,7.0,1.4,9
NOT081-001945,2025-04-18,S1,presencial,100,10.7,9.3,5.0,0
NOT081-001946,2024-02-30,S2,virtual,68.2,10.9,12.8,9.7,1
NOT081-001947,2025-04-19,S3,virtual,55.2,8.3,9.9,0.2,3
NOT081-001948,2025-04-19,S1,virtual,69.4,14.0,13.3,8.2,1
NOT081-001949,2025-04-19,S2,virtual,97.9,11.5,12.4,4.6,0
NOT081-001950,2025-04-19,S3,presencial,75.4,6.6,6.8,6.3,4
NOT081-001951,2025-04-20,S1,virtual,58.3,11.4,11.1,2.3,3
NOT081-001952,2025-04-20,S2,presencial,38.0,12.8,16.1,9.7,3
NOT081-001953,2025-04-20,S3,presencial,53.4,11.6,13.3,10.3,2
NOT081-001954,2025-04-20,S1,virtual,99.1,15.6,14.7,10.0,2
NOT081-001955,2025-04-21,S2,virtual,81.5,7.8,9.3,8.0,3
NOT081-001956,2025-04-21,S3,presencial,98.4,11.4,12.2,2.0,0
NOT081-001957,2025-04-21,S1,presencial,70.1,11.2,11.8,11.1,2
NOT081-001958,2025-04-21,S2,virtual,68.5,11.2,10.3,11.2,0
NOT081-001959,2025-04-22,S3,presencial,83.8,10.2,11.3,6.9,0
NOT081-001960,2025-04-22,S1,presencial,78.3,9.9,10.4,11.0,2
NOT081-001961,2025-04-22,S2,virtual,83.1,8.7,12.1,10.4,8
NOT081-001962,2025-04-22,S3,presencial,100,15.2,20,7.5,2
NOT081-001963,2025-04-23,S1,virtual,85.3,12.1,11.6,0.4,2
NOT081-001964,2025-04-23,S2,virtual,58.0,13.3,14.4,11.5,2
NOT081-001965,2025-04-23,S3,presencial,61.6,13.5,11.7,1.9,2
NOT081-001966,2025-04-23,S1,virtual,68.4,15.9,15.2,7.3,1
NOT081-001967,2025-04-24,S2,presencial,68.0,12.1,12.4,6.4,1
NOT081-001968,2025-04-24,S3,presencial,70.2,10.4,11.3,2.0,1
NOT081-001969,2025-04-24,S1,virtual,85.8,12.6,8.3,0.4,0
NOT081-001970,2025-04-24,S2,virtual,61.0,9.4,8.3,10.3,9
NOT081-001971,2025-04-25,S3,presencial,65.5,8.7,12.7,8.8,7
NOT081-001972,2025-04-25,S1,presencial,78.2,6.3,8.4,3.1,6
NOT081-001973,2025-04-25,S2,virtual,54.6,10.2,10.6,7.0,3
NOT081-001974,2025-04-25,S3,virtual,69.6,16.2,13.5,1.1,2
NOT081-001975,2025-04-25,S1,presencial,58.7,11.8,14.6,7.2,1
NOT081-001976,2025-04-26,S2,virtual,61.8,18.0,15.6,6.0,0
NOT081-001977,2025-04-26,S3,virtual,54.9,9.9,11.8,9.4,4
NOT081-001978,2025-04-26,S1,presencial,98.7,8.9,7.1,1.5,5
NOT081-001979,2025-04-26,S2,presencial,73.1,17.1,16.5,7.1,0
NOT081-001980,2025-04-27,S3,presencial,90.0,14.0,11.6,5.0,2
NOT081-001981,2025-04-27,S1,virtual,71.9,14.0,10.9,8.8,3
NOT081-001982,2025-04-27,S2,virtual,85.4,11.9,13.6,11.5,0
NOT081-001983,2025-04-27,S3,presencial,100,9.1,10.7,4.6,9
NOT081-001984,2025-04-28,S1,virtual,80.6,11.7,13.8,11.2,3
NOT081-001985,2025-04-28,S2,virtual,80.8,7.5,10.3,3.3,9
NOT081-001986,2025-04-28,S3,presencial,81.2,12.4,12.3,3.9,1
NOT081-001987,2025-04-28,S1,presencial,80.4,8.4,13.3,4.5,8
NOT081-001988,2025-04-29,S2,presencial,100,9.2,10.6,9.4,2
NOT081-001989,2025-04-29,S3,presencial,64.6,9.7,10.1,5.6,5
NOT081-001990,2025-04-29,S1,presencial,57.9,12.0,10.2,8.8,1
NOT081-001991,2025-04-29,S2,virtual,81.4,12.5,11.3,5.0,1
NOT081-001992,2025-04-30,S3,virtual,95.3,10.3,11.1,6.6,3
NOT081-001993,2025-04-30,S1,presencial,89.2,6.8,,8.8,10
NOT081-001994,2025-04-30,S2,virtual,69.8,14.3,13.7,9.2,0
NOT081-001995,2025-04-30,S3,presencial,98.0,13.0,15.9,8.3,1
NOT081-001996,2025-05-01,S1,virtual,61.1,9.2,11.1,7.2,9
NOT081-001997,2025-05-01,S2,virtual,74.8,12.3,15.5,3.5,3
NOT081-001998,2025-05-01,S3,virtual,83.2,11.6,10.2,5.0,1
NOT081-001999,2025-05-01,S1,virtual,78.7,9.2,10.8,11.3,9
NOT081-002000,2025-05-02,S2,virtual,78.6,9.1,7.2,5.7,5
NOT081-002001,2025-05-02,S3,virtual,59.5,5.8,8.6,9.8,4
NOT081-002002,2025-05-02,S1,presencial,91.8,10.0,8.8,9.6,2
NOT081-002003,2025-05-02,S2,presencial,100,5.8,6.3,2.1,4
NOT081-002004,2025-05-03,S3,virtual,100,11.0,11.2,4.2,3
NOT081-002005,2025-05-03,S1,virtual,82.1,7.9,9.8,2.1,9
NOT081-002006,2025-05-03,S2,presencial,74.1,12.4,8.3,2.6,3
NOT081-002007,2025-05-03,S3,virtual,84.4,11.3,12.6,11.2,0
NOT081-002008,2025-05-04,S1,presencial,86.5,11.8,13.3,2.6,3
NOT081-002009,2025-05-04,S2,presencial,75.0,9.4,8.2,6.9,8
NOT081-002010,2025-05-04,S3,presencial,92.1,10.3,10.9,10.4,1
NOT081-002011,2025-05-04,S1,virtual,74.9,14.8,15.0,4.9,1
NOT081-002012,2025-05-05,S2,virtual,98.3,12.7,12.7,6.4,0
NOT081-002013,2025-05-05,S3,presencial,69.8,18.2,16.3,8.2,0
NOT081-002014,2025-05-05,S1,presencial,89.2,7.3,11.1,1.9,9
NOT081-002015,2025-05-05,S2,virtual,79.2,15.6,12.1,8.8,2
NOT081-002016,2025-05-05,S3,virtual,57.2,12.2,14.5,11.0,2
NOT081-002017,2025-05-06,S1,presencial,100,19.2,13.7,5.0,3
NOT081-002018,2025-05-06,S2,presencial,52.8,12.3,11.6,2.6,3
NOT081-002019,2025-05-06,S3,virtual,50.1,11.8,10.0,4.3,1
NOT081-002020,2025-05-06,S1,presencial,100,15.2,15.0,2.9,3
NOT081-002021,2025-05-07,S2,presencial,78.7,11.6,13.0,10.5,2
NOT081-002022,2025-05-07,S3,virtual,100,8.7,9.8,2.5,3
NOT081-002023,2025-05-07,S1,presencial,74.8,20,15.7,11.6,2
NOT081-002024,2025-05-07,S2,presencial,80.7,10.5,10.7,7.4,3
NOT081-002025,2025-05-08,S3,virtual,60.6,6.1,4.5,1.7,8
NOT081-002026,2025-05-08,S1,virtual,100,5.4,5.3,0.5,2
NOT081-002027,2025-05-08,S2,virtual,87.8,16.6,13.7,7.1,0
NOT081-002028,2025-05-08,S3,presencial,65.2,15.2,14.0,10.9,3
NOT081-002029,2025-05-09,S1,presencial,87.0,12.9,11.8,3.8,1
NOT081-002030,2025-05-09,S2,presencial,83.9,9.0,8.7,5.9,7
NOT081-002031,2025-05-09,S3,virtual,72.6,13.3,13.5,8.3,2
NOT081-002032,2025-05-09,S1,virtual,100,8.5,7.8,0.2,8
NOT081-002033,2025-05-10,S2,presencial,83.4,16.1,14.9,4.5,2
NOT081-002034,2025-05-10,S3,virtual,76.8,13.0,9.8,10.2,1
NOT081-002035,2025-05-10,S1,presencial,66.3,10.3,10.7,6.6,1
NOT081-002036,2025-05-10,S2,virtual,70.5,11.8,11.0,7.8,0
NOT081-002037,2025-05-11,S3,presencial,94.9,13.8,16.2,3.9,3
NOT081-002038,2025-05-11,S1, VIRTUAL ,68.4,14.0,9.1,3.6,1
NOT081-002039,2025-05-11,S2,presencial,75.8,12.1,11.1,2.8,2
NOT081-002040,2025-05-11,S3,virtual,89.5,6.3,13.3,11.9,5
NOT081-002041,2025-05-12,S1,virtual,89.1,11.1,10.6,3.3,3
NOT081-002042,2025-05-12,S2,virtual,93.4,14.1,12.7,1.4,2
NOT081-002043,2025-05-12,S3,virtual,59.4,16.2,9.3,1.5,3
NOT081-002044,2025-05-12,S1,virtual,88.1,14.4,11.9,1.3,0
NOT081-002045,2025-05-13,S2,presencial,78.3,8.6,10.9,3.2,8
NOT081-002046,2025-05-13,S3,virtual,69.2,15.1,9.7,5.7,2
NOT081-002047,2025-05-13,S1,presencial,87.3,15.1,12.6,0.5,3
NOT081-002048,2025-05-13,S2,virtual,75.0,11.2,11.0,2.6,2
NOT081-002049,2025-05-14,S3,virtual,93.4,13.1,15.3,9.6,3
NOT081-002050,2025-05-14,S1,virtual,85.6,12.3,6.9,0.8,0
NOT081-002051,2025-05-14,S2,virtual,81.1,13.0,14.7,7.1,2
NOT081-002052,2025-05-14,S3,virtual,69.8,15.3,13.2,4.5,3
NOT081-002053,2025-05-15,S1,virtual,68.7,8.6,7.6,5.3,6
NOT081-002054,2025-05-15,S2,virtual,71.3,10.7,12.8,3.1,0
NOT081-002055,2025-05-15,S3,virtual,100,11.8,9.4,7.9,0
NOT081-002056,2025-05-15,S1,virtual,45.0,15.8,15.1,6.2,1
NOT081-002057,2025-05-15,S2,virtual,53.3,6.6,9.1,6.1,9
NOT081-002058,2025-05-16,S3,presencial,77.0,9.5,8.7,0.9,10
NOT081-002059,2025-05-16,S1,presencial,75.3,14.3,10.9,5.2,1
NOT081-002060,2025-05-16,S2,virtual,98.8,9.2,9.8,1.2,4
NOT081-002061,2025-05-16,S3,presencial,78.0,13.3,10.8,10.6,3
NOT081-002062,2025-05-17,S1,virtual,91.0,16.3,13.7,1.8,2
NOT081-002063,2025-05-17,S2,virtual,66.9,15.7,15.3,8.9,0
NOT081-002064,2025-05-17,S3,presencial,72.4,10.5,6.2,0.3,1
NOT081-002065,2025-05-17,S1,virtual,59.9,12.1,11.4,7.6,0
NOT081-002066,2025-05-18,S2,virtual,69.9,13.9,15.5,9.6,1
NOT081-002067,2025-05-18,S3,virtual,43.9,4.7,8.4,8.3,9
NOT081-002068,2025-05-18,S1,virtual,50.8,12.3,12.9,11.5,0
NOT081-002069,2025-05-18,S2,virtual,87.2,12.4,11.6,7.5,1
NOT081-002070,2025-05-19,S3,presencial,96.8,11.5,15.1,3.2,1
NOT081-002071,2025-05-19,S1,presencial,89.9,8.8,10.7,10.3,4
NOT081-002072,2025-05-19,S2,virtual,75.6,9.8,10.4,5.9,9
NOT081-002073,2025-05-19,S3,presencial,66.8,12.7,12.4,3.0,0
NOT081-002074,2025-05-20,S1,presencial,70.1,11.9,15.4,2.0,3
NOT081-002075,2025-05-20,S2,presencial,78.2,6.7,10.1,4.3,3
NOT081-002076,2025-05-20,S3,presencial,100,10.7,,2.7,1
NOT081-002077,2025-05-20,S1,virtual,72.7,16.3,16.3,2.7,1
NOT081-002078,2025-05-21,S2,presencial,76.6,12.3,12.3,3.6,0
NOT081-002079,2025-05-21,S3,presencial,72.8,12.7,13.1,1.6,3
NOT081-002080,2025-05-21,S1,virtual,98.7,13.6,19.1,7.3,2
NOT081-002081,2025-05-21,S2,presencial,83.9,10.9,13.8,2.6,3
NOT081-002082,2025-05-22,S3,virtual,60.8,5.4,7.6,3.7,7
NOT081-002083,2025-05-22,S1,presencial,72.1,14.1,14.2,1.3,1
NOT081-002084,2025-05-22,S2,presencial,99.4,10.8,8.9,3.4,1
NOT081-002085,2025-05-22,S3,presencial,97.5,10.2,12.0,10.1,0
NOT081-002086,2025-05-23,S1,presencial,100,12.6,14.4,0.2,0
NOT081-002087,2025-05-23,S2,presencial,87.7,8.5,14.0,4.7,5
NOT081-002088,2025-05-23,S3,presencial,69.9,4.6,5.5,7.9,5
NOT081-002089,2025-05-23,S1,presencial,74.6,9.9,9.6,4.8,2
NOT081-002090,2025-05-24,S2,virtual,73.5,10.5,12.0,6.1,2
NOT081-002091,2025-05-24,S3,virtual,47.9,12.2,10.6,8.3,3
NOT081-002092,2025-05-24,S1,virtual,61.7,13.4,12.2,2.6,1
NOT081-002093,2025-05-24,S2,presencial,70.8,11.4,9.1,1.4,2
NOT081-002094,2025-05-24,S3,virtual,62.6,5.3,8.4,6.7,5
NOT081-002095,2025-05-25,S1,presencial,80.8,12.9,14.4,10.3,2
NOT081-002096,2025-05-25,S2,virtual,55.2,10.5,7.0,5.2,0
NOT081-002097,2025-05-25,S3,virtual,89.2,9.4,10.4,2.2,3
NOT081-002098,2025-05-25,S1,presencial,52.3,8.4,10.0,9.7,5
NOT081-002099,2025-05-26,S2,virtual,80.8,11.0,11.2,0.5,2
